protein,pvalue,log2FC,adj_pvalue
AGK,0.20285786554628948,-0.5043097977657709,0.3224995847881887
MYO1B,0.023966569503721596,-0.7988386316045926,0.07131036663812246
NUP155,0.9492438183502652,-0.008897960281469608,0.9642971251711182
TBL2,0.02066869016973599,0.3876237193142096,0.06287207708056562
PCBP3,0.663245897588391,-0.4195432968575048,0.7578958892694205
MAP1A,0.031684220224111645,0.3924914771176695,0.08604517661859745
TSN,0.3157603306401628,-0.6357160394254109,0.45008317061538267
THY1,0.6124978553385889,-0.07970730402952952,0.719148425297815
UBXN1,0.22485617948390424,-0.2368085706214984,0.34782440263916437
PPP6R3,0.18970926074673305,-0.29185152657058566,0.3072020594099514
PRMT1,0.025022398238835983,-0.24458543551014245,0.07344849509997947
UBTF,6.642831852735835e-05,-0.463596711058301,0.0010817222587740825
MRPL17,0.48610634672028774,-0.07558280092131753,0.6105483106979819
NPEPPS,0.007666875107021408,0.24835549634152088,0.03087289074094163
MDK,0.01778778754942463,1.4249561232844528,0.05647492898345021
SMAP;C11orf58,0.18076697841982384,-0.14346680557533986,0.2975891753578052
LMO7,0.5709632127540956,0.18194207392042827,0.6828983401309282
NDUFS8,0.556744901404381,0.06798945372796084,0.6731703337693706
PFDN4,0.18604093908345254,-0.11998430241366265,0.30283794119862456
FAU,0.02445562260562947,-0.2645298222411334,0.0720762463261989
EEF1D,0.1834082838938322,0.15380457252787139,0.30080063427768566
PITPNA,0.7904656910425112,-0.10184543325821593,0.8544090695238656
SLC3A2,0.005917053688910381,0.4069072529911537,0.025519490959300613
SNRPG;SNRPGP15,0.07930482184199923,-0.40473533528592753,0.1660677293380822
MLEC,0.03555779613646778,0.4292818221238406,0.09387258180027493
SEC23A,0.34573873040937086,0.6708304347103713,0.47901969136870853
TSG101,0.9529005520266399,0.028841185384589352,0.967109693529367
NAP1L1,0.024080576549942823,-0.24364565790941128,0.07155183591510979
GRSF1,0.6267174878252008,-0.18449381216434446,0.7303320965667669
MYO1C,0.02153694622887146,1.6005313998882826,0.06478932166641166
DDX19A;DDX19B,0.006799968665618209,-0.3517164257396672,0.028372283053096664
POLDIP3,1.731790939893945e-05,-0.5014059281586611,0.00043858612408011774
CAD,0.0008505047334255563,-0.33764864060174204,0.006387583825520213
LIMA1,0.29252567799000134,0.16651791849018593,0.4255984814042905
CHMP1A,0.4140541203005218,0.6244081862396378,0.5435864219496904
COPZ1,0.47409416231569507,0.22778831957215218,0.6003355148392929
AK2,0.7714859602211199,0.02467734881691186,0.8373288650556961
HNRNPA1;HNRNPA1L2,0.082680594571999,-0.313651065843473,0.17052872630474794
UBAP2L,0.05389298132737737,-0.08489879232031328,0.1268568832481518
TIA1,0.4703117559391243,-0.36076874312367835,0.5969341517688885
ARPC4;ARPC4-TTLL3,0.017615280343590646,0.29143260027674955,0.05617288519522757
CPSF6,0.0030379156293941743,-0.16940304495284053,0.015568424096048262
B3GAT3,0.3461838349472208,0.5351138300434144,0.479331463773075
DPP3,0.012001272493380498,0.3464590531758418,0.04274569332458514
API5,0.0699678674328749,-0.20431104403928302,0.15254031498723952
TJP1,0.6460581036260261,0.24627421002227123,0.7461693138176902
GNG2,0.000161239296919462,1.2497237315302598,0.001972916790396563
ZNF512,0.10574970015761424,-0.22567417270311552,0.2045495976405718
LAMB1,0.0004637154910120347,0.6575857123980597,0.004122336079282496
USP11,0.6683191176649483,-0.10853152387270981,0.7619555720061767
PFN2,0.9947241789777369,0.0012564435154693854,0.9970130058966916
MRPS22,0.611304556122782,-0.20889316802913172,0.718134478552006
CELF1,0.2276276884249786,-0.5846238714973708,0.3513629379090031
SEC24C,0.2103536620661882,0.11115608633274121,0.3322337026687149
HNRNPH1,1.5915529367974216e-05,-0.313941716279885,0.0004126669400410457
ERC1,0.5156773600647117,-0.2142392264654056,0.6345453617067469
STAT3,0.49285165186910096,0.31698218644426035,0.6164263876964877
AMPD2,7.66816444001457e-05,0.33660739608961165,0.0011798310057268247
DPM1,0.07050181529646916,1.3400114087991888,0.1532464607941216
CALM2;CALM1,0.4293821695289544,-0.13112684109614747,0.5585511634357848
HNRNPD,0.011501331576271638,-0.18822223728924925,0.041749833621866045
DNPH1,0.18748848265385226,-0.1531115554888558,0.3049663295146305
SYNPO2,0.0011163490041635712,-1.1150631851336783,0.0076219690629099
SSSCA1,0.32794433953813534,0.08768373039212918,0.4617956932317467
PUM1,0.23546169500980926,-0.41920554328977033,0.3608976577982861
HADHA,0.009410393630947042,0.32089563797546816,0.03632092148427435
CLPB,0.0281071820502822,0.31256006796418845,0.07878692729152462
METTL7A,0.1643946543760706,-0.6081256948222062,0.27820633817488866
RPL28,0.701273815854973,-0.029217246308487432,0.7877124140959934
CERS2,0.1601063555371385,0.9203414353091652,0.2732041769621095
TLE3,0.08202979819562381,0.27351644345936066,0.1698657313039681
