"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"NOC2L__2142",-0.193853743817897,24.4176562539173,-1.60699357628415,0.126879486770078,0.282849050343122,-5.84584133613358
"RTCB__2141",0.132709313045059,26.3911810354033,1.6043490655658,0.127462924948105,0.283859151878295,-5.84970914377778
"SNRPA__724",-0.128287328579976,27.0182644498076,-1.60224724648818,0.12792825686407,0.284604436618942,-5.85277990521086
"GLS__211",-0.441390474783418,25.1511919821089,-1.60045421244011,0.128326364509883,0.28519879785972,-5.85539720662419
"PTPN11__1384",-0.466374466063456,24.7620998407614,-1.59655319473954,0.129196140915761,0.286839138546918,-5.86108413856016
"RPL39;RPL39P5__1291",-0.907531835047397,27.7033061254381,-1.5935135070288,0.129877334574193,0.288057876479219,-5.86550837295025
"LUC7L3__376",-0.319042247202653,25.7448409378657,-1.58892171661094,0.130912124442159,0.289948298917835,-5.87217995103004
"ARL6IP5__581",1.54448237124104,25.3189136459433,1.58855120289603,0.130995925681887,0.289948298917835,-5.87271766761753
"CRK__1069",-0.106959136601066,25.3284367192529,-1.58686091832197,0.131378803555957,0.29050054227906,-5.8751695633307
"LAMP1__767",1.31103161602098,25.3496383752093,1.58551487466981,0.131684382124765,0.290880917107239,-5.87712073723073
"HDGFRP3__1",-0.803571958011986,25.1678070988434,-1.58294636406457,0.132269153630605,0.291624152493021,-5.88084057345251
"SMARCA4__132",-0.670380729924624,27.3028112217561,-1.58286092940284,0.132288642177734,0.291624152493021,-5.88096422762627
"ALDH7A1__119",-0.186565852983513,25.0520396771338,-1.58114292203834,0.132681053418132,0.292149453693471,-5.88344974892106
"ETFB__1019",-0.157321780607656,25.4040400734423,-1.58064395866552,0.132795206224305,0.292149453693471,-5.88417124993177
"NOSIP__2130",-0.353816602952545,23.9331013552736,-1.57726496826335,0.133570437900677,0.293445097732246,-5.88905285217948
"NAA15__1904",-0.250696192846497,24.9395305715865,-1.57619784291138,0.133816058258663,0.293445097732246,-5.89059291917897
"SUCLG1__1173",0.176993584706665,25.8545983719413,1.57517332971426,0.13405222936882,0.293445097732246,-5.89207076479039
"AIP__423",-0.684195908274393,24.3878328966232,-1.5751593358594,0.134055457671675,0.293445097732246,-5.89209094581461
"ENG__833",-0.428826725817,23.410763760211,-1.57483837347052,0.134129519893316,0.293445097732246,-5.89255378048665
"APOA1BP__1704",0.1656346597759,26.3642591061997,1.5745654511048,0.134192524031826,0.293445097732246,-5.89294728561913
"STIP1__978",-0.125491889494487,27.9392918737762,-1.5733245173319,0.134479308791035,0.293777266345912,-5.89473585442144
"DNAJC9__1741",-0.634710425762986,24.716936698129,-1.56916876403611,0.135443489355858,0.295587094005068,-5.90071798625114
"PPIL1__2138",0.223617932794731,25.868422271578,1.56557482573557,0.136282017457706,0.29711935337626,-5.90588195137738
"PNN__1939",-0.948753973312041,24.8866580250415,-1.56388675313749,0.136677381650162,0.297683337234054,-5.90830443676798
"SRPK1__351",-0.641038680143993,23.9983422276529,-1.56303956126242,0.13687616669774,0.297818472595083,-5.90951947749778
"DENR__508",0.124726110961294,25.8456417664545,1.56158421798743,0.137218216795395,0.298264746686997,-5.91160558724773
"NELFB__1737",-1.18267098404083,24.5453104981543,-1.56081105247338,0.137400226866934,0.298291881384724,-5.91271326699684
"HNRNPA1;HNRNPA1L2__313",-0.211431073146858,30.1121056778893,-1.56036801328501,0.13750461382473,0.298291881384724,-5.91334780591812
"SAFB__1544",-0.193542388835532,26.4547333804812,-1.5594611744439,0.13771848741204,0.298458572719824,-5.91464620055976
"EIF4B__273",-0.158486255823927,26.2579260085578,-1.55662367739075,0.138389506781075,0.299614657822248,-5.91870525126332
"RANBP2__1117",0.146427931124915,25.0278447482154,1.55198644110622,0.139492052286482,0.301463948696634,-5.92532699553998
"AK2__312",0.145928234125641,26.3941379738139,1.55070971442066,0.139796898669676,0.301463948696634,-5.92714751477732
"ABI2__81",-0.14683233901566,24.4945260463116,-1.55060914826453,0.139820934798789,0.301463948696634,-5.9272908673465
"PDAP1__1449",-0.121872361751521,26.9632285514161,-1.5503746454777,0.139876996359027,0.301463948696634,-5.927625113686
"RPLP0;RPLP0P6__677",-0.124861246345379,28.1467376671883,-1.54851486575114,0.140322274822807,0.301463948696634,-5.93027459818142
"PGK1__648",0.161481807498188,29.2149950237141,1.54812443250883,0.14041590547711,0.301463948696634,-5.9308305169839
"DIDO1__1885",-0.477093115259645,23.6004318660093,-1.54810575224159,0.140420386547769,0.301463948696634,-5.93085711228121
"PBRM1__1666",-0.81352231343898,23.8686349301528,-1.54807929266949,0.140426733943624,0.301463948696634,-5.93089478264871
"HNRNPH1__330",-0.155623589830274,28.9963095979301,-1.54781812871818,0.14048939757901,0.301463948696634,-5.93126657475624
"DYNC1LI1__2172",0.0983619368346424,25.0378163226962,1.5443462183202,0.141324680005798,0.302812801703721,-5.93620472447742
"LARP7__1590",-0.452505253318254,23.7983721005822,-1.54405032043861,0.141396060299671,0.302812801703721,-5.93662520135791
"MGST3__463",0.833220041255021,25.3980567001885,1.54087762594552,0.142163320894905,0.304039819429866,-5.94112987847332
"GRPEL1__1958",0.448583983784431,25.5957223694205,1.5405275324005,0.142248198346663,0.304039819429866,-5.9416265261289
"NCBP1__1402",-0.768529192678898,24.2260927183398,-1.53124533096933,0.144514132858464,0.308449010703079,-5.95476353572776
"SUB1__1179",-0.174903727343011,27.7925603706149,-1.53091906930084,0.144594325035741,0.308449010703079,-5.9552242069821
"ATP13A1__1970",0.240202475901881,24.2982374662994,1.52995960656278,0.144830368074448,0.308650236463941,-5.95657851103787
"CAPZA1__1164",0.126323712044066,26.6337663347818,1.52884907223813,0.145103979455638,0.308931053034583,-5.95814525960746
"SEPT6__1474",0.212029841113182,26.0951863601579,1.52610832005197,0.145781091051011,0.309788196260724,-5.96200826869932
"LMNB1__870",-0.250705368653378,27.4199074023952,-1.52606809921066,0.14579104736788,0.309788196260724,-5.96206491996564
"FBL__880",-0.118199922858775,26.5680338187938,-1.52309866949372,0.146527674825387,0.311049976383716,-5.9662442724985
"RPS23__1262",-0.22018352324022,28.1093885114373,-1.52076407211639,0.147108999721187,0.311957637352764,-5.96952581802706
"ALDH18A1__1190",-0.111921746773511,25.5716949115668,-1.52023217600587,0.147241713130689,0.311957637352764,-5.97027292851597
"RRP1__1206",0.189690936383439,24.1337713126003,1.5171533308747,0.148011880530098,0.313284621763415,-5.9745936536193
"GSTM3__872",0.612407530689318,25.3229681630592,1.51578426249874,0.148355428276525,0.313706915326478,-5.97651282407848
"FKBP3__1351",0.178221538062719,26.3462257332219,1.51089730920229,0.149587164691234,0.315939186924838,-5.9833527107697
"MCCC2__1965",0.518983892945911,24.7012444436605,1.50993314441945,0.149831182006812,0.315939186924838,-5.98470020332099
"WBP11__2126",-0.195417562998543,24.8397663947824,-1.50937304076088,0.149973088980766,0.315939186924838,-5.98548269115422
"LRPPRC__1051",-0.112263411951123,27.0109568556818,-1.50849267099582,0.150196364260719,0.315939186924838,-5.98671215956353
"STOML2__2081",0.193370779690625,26.281974246958,1.50848358940814,0.150198668932091,0.315939186924838,-5.98672483950016
"PPP4R2__2023",-0.675913944093775,24.1305541211574,-1.50815746722957,0.150281449795286,0.315939186924838,-5.98718014100533
"FARSB__1999",-0.10411948686794,24.9822068307027,-1.50682962034596,0.150618894582712,0.316213674498069,-5.98903318742061
"TRMT10C__1646",0.233555210342928,25.3177438015521,1.50650146800546,0.150702384815884,0.316213674498069,-5.98949094231082
"RPL35A__841",-0.942908884908373,27.3381810106426,-1.50169771457564,0.151928994903531,0.318480607218373,-5.99618326287515
"RAB3GAP2__1935",0.303644358377493,23.853283324878,1.49992377625662,0.152384053147693,0.319127372841996,-5.99865051174842
"BOD1L1__1707",-1.12604519864346,25.3057697514339,-1.49919417427971,0.15257154221116,0.319213082551302,-5.99966462190344
"EIF5A;EIF5AL1__1313",-0.22955042152649,29.7810863593984,-1.49610881839764,0.153366519836708,0.320089423972277,-6.00394896370561
"NAGK__365",0.295358530083796,23.8665445495775,1.49606833704014,0.153376973143763,0.320089423972277,-6.00400513171209
"OXSR1__625",-0.232560882296113,24.9919694739997,-1.49585801106066,0.153431294135472,0.320089423972277,-6.00429694103325
"UBXN1__284",-0.23359030343601,26.1893187371724,-1.49520386156202,0.153600343737977,0.320135453264414,-6.00520431797985
"FLYWCH2__1798",0.263928589720841,24.0465154478186,1.49409512690308,0.153887223311766,0.320256124261304,-6.00674156424248
"TACO1__1881",-0.659427677041698,24.1970821615392,-1.49384376327245,0.153952324197238,0.320256124261304,-6.00708995592297
"HN1__2083",0.153932693026007,27.9889658634249,1.48779350902595,0.155526191519372,0.323221417108009,-6.01546216619374
"IST1__1178",0.700529317881486,24.1672290041629,1.48590425130847,0.156020372515402,0.323805420049679,-6.01807116786495
"ARL1__1030",0.429996733248689,23.3263141941041,1.48558296746047,0.156104541346264,0.323805420049679,-6.01851459822273
"HSPA4L__626",0.421193113110601,23.2521745348961,1.48461952839254,0.156357165295202,0.324020843018982,-6.0198438807798
"ESD__755",0.0982070357495388,26.2355992459783,1.48354518936238,0.156639267544168,0.324296886607603,-6.02132539777463
"COPS7B__378",-0.350292833860795,23.9324192721479,-1.48134112056229,0.157219335723271,0.325188711495996,-6.0243622486708
"WDR18__1891",-0.615609576794643,23.6426178035063,-1.47832377198213,0.158016324646616,0.326527092106576,-6.02851406442483
"KPNA4__446",0.220898696385671,25.106101041238,1.47709512681004,0.158341809316371,0.326889536200053,-6.0302027999187
"RPL10__926",-0.119079143631669,28.4051340940631,-1.47459232036762,0.159006550959943,0.327951011354882,-6.03363950219426
"ADPRHL2__2018",0.462081847169625,23.939466204089,1.472835422559,0.1594745564482,0.328605093608495,-6.03604929748765
"NAPA__1191",-0.415848731138915,24.8481626408712,-1.47204732732722,0.159684859946744,0.32872743380341,-6.03712954796906
"MDH2__1033",0.0784871024605813,29.1620119477217,1.4702006029409,0.160178556116036,0.329432384533264,-6.03965913357039
"CEBPZ__1374",-0.160176371100921,24.5417843542395,-1.46559178471264,0.161416156542996,0.331664517877967,-6.04596150219723
"UBE2H__235",0.264028460041821,25.1452212544209,1.46082181461506,0.162705322340856,0.333998296002247,-6.05246819877883
"NEDD8__1557",0.200241940449992,27.9637774293369,1.45735580067138,0.163647381675482,0.335516685030632,-6.05718591600749
"PRPF6__602",-0.241522293837519,24.9216252262311,-1.45696789498819,0.163753092831755,0.335516685030632,-6.05771337047644
"STX12__184",0.576672023463377,24.1953925525747,1.45554992784531,0.164139992123504,0.335993329741534,-6.05964052786775
"NUDCD2__246",-0.0951920565526088,24.7330369227437,-1.45443032036565,0.164446013493954,0.336303678300312,-6.06116116108868
"SLC25A4__779",0.631389493698055,24.8892446931019,1.45373125345006,0.164637326690235,0.336379078359599,-6.06211016429248
"PPP6R1__2103",0.326955090372554,23.2748878296254,1.45138436636653,0.165280936535937,0.337146880826451,-6.06529355061565
"XPO1__470",-0.185519509887175,25.488437275919,-1.45123229091443,0.165322712912144,0.337146880826451,-6.06549969299755
"FKBP10__1791",0.148998872966736,25.1941668953991,1.45007318436308,0.165641414172123,0.337480823261819,-6.06707034415263
"NUP133__1728",-0.417659707872652,24.0569578503417,-1.4481755864003,0.166164256096751,0.337996715635293,-6.06963959380209
"RPA2__814",-1.00043227579736,25.7259324601234,-1.44737367007619,0.166385613713869,0.337996715635293,-6.07072456404978
"HSD17B4__1145",-0.166530872951828,25.9569367517373,-1.44730911379389,0.166403444083257,0.337996715635293,-6.07081188664251
"SORD__1353",-0.196701356992776,26.6304864140365,-1.44653826905186,0.16661647170927,0.337996715635293,-6.07185434309078
"AQR__527",-0.873591216705698,24.3896142780244,-1.44634269003644,0.166670556745778,0.337996715635293,-6.07211876709666
"USP7__1777",-0.383916922505012,24.864405062397,-1.44578117748441,0.166825916399113,0.337997065969552,-6.07287778149033
"MOGS__1463",0.734247086908351,24.5767516946776,1.4450158835725,0.167037849752346,0.338111930074917,-6.07391188581406
"DYNLL1__1307",-0.908407288320131,27.5717932470637,-1.44426412294106,0.167246250357713,0.338219436656546,-6.07492729000341
"NUBP1__1170",0.517073620623883,23.3977482557403,1.442611922099,0.167705017565204,0.338723299016094,-6.07715748004547
"VBP1__203",-0.740085634305718,25.5268823495349,-1.44201167813857,0.167871942875986,0.338723299016094,-6.0779672168194
"FIP1L1__1632",-0.440781569896714,24.46011017953,-1.44077767932858,0.168215540635473,0.338723299016094,-6.07963107541708
"METAP1__1172",0.116264764085198,25.4623476865409,1.44067946783684,0.168242911640179,0.338723299016094,-6.07976345108149
"SSB__678",-0.115646009827863,27.3788498422988,-1.44057149556655,0.168273007132881,0.338723299016094,-6.07990897485587
"TUBA1B;TUBA4A__1324",-0.721880583581786,28.4995862229367,-1.43468201000707,0.169921299048784,0.341578473288787,-6.08783391370195
"SSR1__153",1.01945237702065,24.6808824628856,1.43388779312157,0.170144584713999,0.341578473288787,-6.0889006861919
"PGM2__1812",0.108069911360072,24.5117224798299,1.4333977889106,0.17028246392977,0.341578473288787,-6.08955861841681
"SPTLC1__484",0.645784503284666,24.1048140485418,1.43326891234538,0.170318742879533,0.341578473288787,-6.0897316328473
"DNM1L__438",0.160544037146853,25.2616375267302,1.43173656746864,0.170750585069653,0.342129507158882,-6.09178784958922
"NDUFA4__440",-0.943320926250227,24.9155258463247,-1.43040096019831,0.171127713132201,0.342569999266483,-6.09357867142078
"PDCD6__552",0.124547486668913,25.7031827673001,1.42977580201084,0.171304469446182,0.342608938892364,-6.09441645459286
"ALDH2__670",0.205721105434208,25.7887907019298,1.42887850428706,0.171558430904464,0.342802075697177,-6.09561843681627
"TTN__71",1.4585678896655,25.2227441215398,1.42811024644816,0.171776114747752,0.342922436224201,-6.09664709514264
"DDX5__834",-0.117850852939164,28.4795392087658,-1.42611049920613,0.172343796342972,0.343513494072619,-6.09932263176625
"SNX6__57",-0.481356311092636,24.4354790459384,-1.42595632689942,0.172387625813302,0.343513494072619,-6.09952878319988
"SREK1__1739",-0.48183154758426,23.5601816149274,-1.42137913986326,0.173693020896554,0.345798354216357,-6.10564123675526
"SRSF1__386",-0.158034759778975,28.0594520805113,-1.41991269261807,0.174112947543682,0.346317807990995,-6.10759630666735
"PPP2R5D__1504",-0.355140737577361,24.1836671347021,-1.41245782599322,0.176260513477289,0.350269524045197,-6.11751071289133
"COPS2__1238",-0.43743242751999,24.1089318775664,-1.40685585197698,0.17788845539823,0.353182366323924,-6.12493397457189
"TMA7;hCG_2014768__2121",-0.835485442253951,26.4902023120566,-1.40610114463431,0.178108705837667,0.353297596825537,-6.12593227792771
"RECQL__1066",0.307703550316187,24.9104019540429,1.40484087104905,0.178476992457043,0.353392491139406,-6.12759838996574
"PODXL__444",0.796061815919145,24.5047079889841,1.40459086336226,0.178550125072884,0.353392491139406,-6.12792876654058
"CLTA__733",0.799436652678981,27.1063423535986,1.40427242070276,0.178643311636587,0.353392491139406,-6.12834951063101
"RPS3__893",-0.121531928014416,28.8446555273699,-1.4029703010092,0.179024764838531,0.353825714898656,-6.13006916263074
"MT-CO2__643",-0.686713143297233,25.4604240552549,-1.4011722025195,0.179552600949571,0.354547202962979,-6.13244176834606
"CLTC__22",0.14961150581291,28.1340684503915,1.39997018990834,0.17990615856782,0.354923562826732,-6.13402649795462
"AP3S1__1749",0.519764194858126,23.3164310164048,1.39934928653469,0.180089011008964,0.354962774640293,-6.13484467544575
"ANP32B__1757",-0.181310287888859,26.7639149165499,-1.39675833218312,0.180853659812055,0.356147623029526,-6.13825574383797
"PABPC4__191",0.117687300939235,25.6774973288953,1.39531041643581,0.181282117497418,0.356495689887272,-6.14015979702985
"CDKN2AIP__2021",0.406040217441916,23.3065261634846,1.39505504497413,0.181357770612992,0.356495689887272,-6.14049545667209
"AIMP1__1416",0.109011755770542,26.2503920301932,1.39442154645564,0.181545553322365,0.356543025370705,-6.14132791635297
"NRD1__187",-0.149953365862487,23.9474496915785,-1.39250460755872,0.182114735349092,0.357338642874164,-6.14384508528326
"EXOC7__66",0.345080436299973,23.5201275016807,1.39193035365904,0.182285525222498,0.357351821723314,-6.14459861683203
"HSPE1__1247",0.118887181986555,29.1971996320137,1.39000558845021,0.18285891908343,0.35815353036305,-6.14712248831235
"PRPF40A__560",-0.272990588095311,24.4891270703111,-1.38778760727916,0.183521472242655,0.358636882241796,-6.15002741949195
"RPL9__982",-0.191611238096595,27.2904129282586,-1.38704503392074,0.183743726446193,0.358636882241796,-6.15099916192909
"ZNF428__409",0.124249758607387,25.4696834417316,1.38667097484364,0.183855765749123,0.358636882241796,-6.15148850532618
"KIF5B__983",0.110077691639585,26.2324823333493,1.38659618334893,0.183878174148995,0.358636882241796,-6.15158633489594
"CLGN__468",0.430753124909895,23.5253253562965,1.38642651720343,0.183929016282868,0.358636882241796,-6.15180824794204
"SFPQ__889",-0.154514479635523,29.0715274432516,-1.38279112264966,0.185021131388313,0.360073430717713,-6.15655795859812
"RBM26__39",-0.219573452418164,23.437013062362,-1.38237233062513,0.185147277253093,0.360073430717713,-6.1571044837394
"CACNA2D1__1182",0.654091787285818,23.9690267681287,1.38232437206157,0.185161727458144,0.360073430717713,-6.15716706147223
"CORO1C__2090",0.12743847905686,26.1314696440304,1.38058109331116,0.185687606497659,0.360188841214344,-6.15944057441497
"EIF2B4__2071",-0.258220598814969,23.5085218807894,-1.38053800801412,0.185700618901656,0.360188841214344,-6.15949673570156
"RPL27__1244",-0.1059540637014,28.2905778652553,-1.38048309919721,0.185717203252391,0.360188841214344,-6.15956830682316
"TBL1XR1__1915",-0.174868450481792,24.5012814870688,-1.37624334072592,0.187001370419849,0.362356748019956,-6.1650878175065
"NDUFA10__29",-0.456378577734633,24.2935934445286,-1.37164577475887,0.188401995349218,0.364522052487148,-6.17105789846933
"HINT1__1115",-0.0930581331467515,28.235601708221,-1.37147707348903,0.188453549632933,0.364522052487148,-6.17127666022273
"IDI1__1468",-0.608243225440983,23.1499461466419,-1.36989493032857,0.188937597963759,0.364848189956854,-6.17332724757228
"CCT7__1862",-0.10840343520654,27.5431518945908,-1.36970759945789,0.188994977070776,0.364848189956854,-6.17356991906869
"ARF4__843",0.18236467612309,27.1482032551016,1.36928423495913,0.189124704527681,0.364848189956854,-6.17411825513116
"TNPO1__1773",-0.0979503273408966,26.3096174776568,-1.36743419083769,0.189692436657852,0.365619581452038,-6.17651282443734
"SDHB__878",-0.519391858555483,24.42500045173,-1.36386404596624,0.190791899980369,0.367226471238599,-6.18112648227862
"MTA2__597",-0.158915071987323,25.122248024287,-1.36363262465562,0.190863345014735,0.367226471238599,-6.18142521363945
"ZFR__1829",0.222353543459818,24.7786802001397,1.36104451086897,0.191663820385648,0.36844113045008,-6.18476333848372
"NDUFS1__936",-0.447364871581534,24.4165572432239,-1.3595152706556,0.192138063637151,0.369027074604687,-6.18673335948018
"ARID1A__449",-0.646769889376465,24.3651171651133,-1.35717475308767,0.192865721506804,0.370098274398079,-6.18974507128057
"PIH1D1__2013",-0.99400929415139,25.0567531447358,-1.35608897933569,0.193204034352666,0.370421115158544,-6.19114080623997
"PLEC__1529",0.183508154726695,26.8056983103753,1.34753811833695,0.195885029049986,0.375230952744827,-6.20210147701108
"CHTOP__2144",0.238689308431095,25.8593185973571,1.34617373745678,0.196315552213053,0.375568228719275,-6.20384522973953
"PSMA5__931",0.157687733161136,27.5897436908361,1.34564774868272,0.196481727202956,0.375568228719275,-6.20451709356674
"EML4__1962",-0.283343879756913,25.9780463093231,-1.34487940144559,0.196724672384093,0.375568228719275,-6.20549815174998
"DCTN2__1455",0.130368536045527,26.1137905673167,1.34479665984519,0.196750848929611,0.375568228719275,-6.20560377290529
"SRSF2__375",-0.147906523677534,28.1445772978102,-1.34155813032286,0.197777595695882,0.377066275846662,-6.2097337166326
"ITPA__1907",-0.166300588476435,25.9155977956809,-1.34122992553256,0.197881888564158,0.377066275846662,-6.21015181443804
"LAP3__939",0.0973046734796412,25.393178725045,1.33827717558105,0.198822153562286,0.378328740472682,-6.21390960511502
"PSMD1__24",0.117727396513999,26.7847294131971,1.3377240721893,0.198998678145256,0.378328740472682,-6.21461276673854
"HIST2H2AA3;HIST2H2AC__1572",1.17292437916914,26.6796918305195,1.33739472643869,0.199103849214377,0.378328740472682,-6.21503135371106
"GOLIM4__439",-0.62880338823199,23.7243676690427,-1.33697095037357,0.199239240276477,0.378328740472682,-6.21556983635578
"DAP3__1141",-0.171681926406215,24.3387110824012,-1.33602580938462,0.199541465409179,0.378572571133443,-6.21677031102319
"CYCS__227",0.183520577007034,27.6701833663976,1.33487232593872,0.199910807000258,0.378943200736782,-6.21823448699491
"EIF2B2__1114",0.545737781152891,23.7455662399065,1.33307494510761,0.200487408704965,0.37970571839949,-6.22051396560187
"SFXN1__1954",0.114155901293149,25.6262573886808,1.33057039281369,0.201293081224483,0.380900374376128,-6.22368616853855
"GADD45GIP1__1713",-0.149377919553071,23.9829961486933,-1.32958941465235,0.201609347456476,0.380920140818028,-6.22492734022581
"CBR3__577",0.745117529712921,24.6300395138759,1.32930106043169,0.201702387734756,0.380920140818028,-6.22529203681388
"UQCC2__1879",-0.426437744959259,23.4307818449483,-1.32891127373739,0.201828210516072,0.380920140818028,-6.22578491892616
"ASNS__717",-0.386246390430625,25.1112046357864,-1.32651345053104,0.202603600515995,0.382052503830163,-6.22881438145542
"ETFA__799",-0.129391045656426,24.8904026146376,-1.32551508699374,0.202927141813451,0.382331587257522,-6.23007443375537
"FLOT2__1484",0.477209662287613,24.3332062522455,1.32373648822102,0.203504553175261,0.383088087135453,-6.23231733641655
"VDAC2__1061",0.0725767604522858,28.03406019773,1.32170828843866,0.204164588986164,0.383998682911802,-6.23487202873867
"SART1__499",-0.208636262297762,25.0794818557714,-1.31553744395565,0.206183224668923,0.387347835025052,-6.24262524757716
"PAK2__1431",0.0976850100784894,26.4870637957897,1.31495511006246,0.206374535169549,0.387347835025052,-6.24335539082507
"KHSRP__1772",-0.107841098373804,27.2856255849085,-1.3146379023852,0.206478804620792,0.387347835025052,-6.24375300270136
"CCDC124__1800",-0.783174276137995,25.1258445843342,-1.31035553352925,0.207890554976301,0.389418081728961,-6.24911323170549
"PACS1__1636",0.215144641221823,24.3178216898419,1.30995488159467,0.208023026338055,0.389418081728961,-6.2496140008478
"RPL19__385",-0.114866484550266,28.7438431477612,-1.30928870041299,0.208243440110301,0.389418081728961,-6.25044637607687
"MAP2K1__1365",0.759628198500057,23.7217338851933,1.30901098924273,0.208335378656302,0.389418081728961,-6.25079326711564
"CLPB__342",-0.396731420036289,24.0251606678963,-1.3078764328315,0.208711316597931,0.389418081728961,-6.25220982913932
"PPP5C__1169",-0.198634002888138,24.2104413370244,-1.30775886513387,0.208750303608825,0.389418081728961,-6.2523565624591
"PFKM__144",-0.134920736134994,25.7092123126071,-1.30718569340089,0.208940457508858,0.389418081728961,-6.25307177041517
"YWHAB__977",-0.130886057399081,29.1115082326709,-1.3068534522933,0.209050743642914,0.389418081728961,-6.25348622674761
"H2AFY2__2040",0.208274548050902,27.3497003496835,1.3062373847828,0.209255366698758,0.389418081728961,-6.25425451767745
"GNPDA1__240",0.536985907590523,24.8498676775116,1.30588969216322,0.20937092058987,0.389418081728961,-6.25468799133263
"RAB6A__866",0.225813905518823,27.4959619841729,1.30513794078563,0.209620933880193,0.389418081728961,-6.25562489058382
"FKBP9__613",0.617762814748787,25.5460570709037,1.30481646647441,0.20972792004962,0.389418081728961,-6.25602540653688
"MACF1__357",0.251117336678469,24.1110916114789,1.30309804902674,0.210300539083163,0.390148700275238,-6.25816497478828
"COPA__1175",0.135065068710514,26.1243136057455,1.30149212157047,0.210836789785807,0.390810662258287,-6.26016241071242
"IKBKAP__606",-0.599664518380241,23.1717790199511,-1.2991458175593,0.211622207705484,0.391335306808596,-6.26307711502997
"POFUT1__1944",0.386393333188654,24.07456661434,1.29815950319977,0.211953062056831,0.391335306808596,-6.26430108890287
"NUCB2;Nucb2__9",0.512524184392138,23.7385443936734,1.29744957695405,0.212191455882686,0.391335306808596,-6.26518160826566
"CSNK2A2__860",0.367773050707871,24.001300089401,1.29722563290978,0.212266700352661,0.391335306808596,-6.26545928395926
"RNF114__51",-0.5247642498625,23.7062537139346,-1.29702583787185,0.212333848599736,0.391335306808596,-6.26570698352693
"P4HA1__795",-0.337523242052178,24.6336542644585,-1.29698307062147,0.212348224236239,0.391335306808596,-6.26576000097121
"ATOX1__248",0.193773820534943,26.1560893932812,1.29689579484031,0.212377563199155,0.391335306808596,-6.26586819005954
"TAGLN__1363",-0.567347494536232,27.5460040702086,-1.2956557287915,0.212794774117931,0.391772627243326,-6.26740476361201
"MCTS1__2089",-0.942863370660586,25.1666110487351,-1.29241292202307,0.213888846716844,0.393454314315275,-6.27141727901872
"PARVA__374",0.309311397520268,23.697839051322,1.29142291435733,0.214223741431744,0.393696800933634,-6.27264063883502
"PPP1R2;PPP1R2P3__1038",0.66044242789388,24.1315205813951,1.29095494253729,0.214382188203531,0.393696800933634,-6.27321864870833
"SLC25A1__1168",0.194804546396451,25.356837711206,1.28744914645123,0.215572123528009,0.3955485130952,-6.27754334833168
"MRPL3__269",-0.495732652057978,23.6649862571744,-1.28598347193275,0.216071139457229,0.396130422338253,-6.27934853404248
"AASDHPPT__1994",-0.255871068658866,23.5183193812239,-1.28461486424642,0.216537926739388,0.39665231660083,-6.28103264990798
"BRK1__1731",-0.755820712434367,24.3361800592765,-1.28332463976133,0.216978705460336,0.397125731506397,-6.28261896913791
"EFTUD1__1655",0.343026774910822,23.271545074593,1.28048874569343,0.217950007442855,0.398568527464768,-6.286101088295
"NDUFB11__2015",-0.764561523685302,25.8565497187193,-1.2787564361794,0.218545005623814,0.399321327389821,-6.28822504047132
"PPIE__2100",-0.149915586496927,24.1656776126827,-1.2768697376333,0.219194480878674,0.40017232133592,-6.29053560466379
"HEATR1__1609",-0.191021301627913,23.281681376362,-1.26985690534119,0.221621842773544,0.404264969481389,-6.29909939024561
"UBE2K__1232",-0.0941987546408036,25.5436185997715,-1.26929988269264,0.221815544127788,0.404279711389391,-6.2997779426818
"COPB1__1174",0.147927100217906,26.3980817006659,1.26760574890664,0.222405483133036,0.405016005237251,-6.30184019388799
"FDPS__802",-0.141905561697776,26.2500899337442,-1.26689937854786,0.222651820735943,0.40512586930901,-6.30269938191497
"WTAP__1510",-0.312153806901577,23.4475267371725,-1.2647490356258,0.223403038159879,0.406153436654604,-6.30531250871501
"ASNA1__511",-0.103601177392182,25.1051114599602,-1.26270740064239,0.224118109606912,0.407113630295125,-6.30779014979982
"SRSF3__1342",-0.111775747471281,28.2891379919283,-1.26026257106738,0.22497674719795,0.408332796164279,-6.31075275152411
"CD3EAP__489",0.406183596801565,23.6785244264578,1.25845896951173,0.225611825213167,0.409088360504157,-6.31293529027854
"TIMM13__2158",0.138579009480253,26.44362337649,1.25735404088994,0.226001578783481,0.409088360504157,-6.31427109118094
"PFDN2__2070",-0.0946156519018402,26.7312667350331,-1.25717921203031,0.226063296138387,0.409088360504157,-6.31448236142235
"ATP5D__953",-0.464284581289558,26.5360898935016,-1.2569496752115,0.226144346210746,0.409088360504157,-6.31475970616015
"RPS27L__347",0.98643090418798,24.7388105465845,1.25604997254842,0.226462251995912,0.409208607045226,-6.31584639588821
"RAP1GDS1__1155",0.473657011528402,24.7324564291063,1.25569836899243,0.226586584066365,0.409208607045226,-6.31627089939706
"UQCRC2__888",0.108623487558081,26.6980233624194,1.2533932550229,0.22740302280745,0.410342819945837,-6.31905151487778
"GRSF1__304",-0.489253239502855,24.0066246780355,-1.24998517686242,0.22861430887165,0.411956668271463,-6.32315487969729
"ELAVL4__109",0.333638623765669,26.5839908804261,1.24981290167044,0.228675671230578,0.411956668271463,-6.323362055723
