"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"UBXN1__284",-0.236808570621488,26.1893187371724,-1.51580388413351,0.148350499820432,0.268586921529372,-6.13211485444038
"PYCR2__12",0.250051180274582,24.5301171235402,1.51537536491258,0.148458164032992,0.268586921529372,-6.13271651136429
"FXR1__1137",-0.187481994072556,25.3661594240432,-1.51530818964349,0.14847504753047,0.268586921529372,-6.13281081628105
"HACD3__2037",0.93177144862981,24.8920911010803,1.51152824358888,0.149427662828526,0.269970449222731,-6.13811224930291
"C14orf166__2109",0.197367760850938,25.8250572649792,1.51129041684921,0.149487769404322,0.269970449222731,-6.13844546991708
"FKBP2__923",1.48549080272537,24.4795421136834,1.51041125286134,0.149710137696111,0.270148036372932,-6.1396769277132
"DNPH1__337",-0.153111555488859,25.6485335478111,-1.5079085190425,0.150344666843779,0.271068447339198,-6.14317957080551
"STOML2__2081",0.192568291826003,26.281974246958,1.5022233893075,0.151794363743616,0.27345585130984,-6.15111968766039
"HNRNPLL;HNRPLL__216",-0.507944420406815,24.7038760393343,-1.50071367112397,0.152181286234506,0.273735275703907,-6.15322440276519
"SF3B5__1901",-1.14327497168945,25.1104394978686,-1.50063747880273,0.152200835113605,0.273735275703907,-6.1533305807033
"PSMD5__1562",-0.121374240013839,24.1825394490018,-1.49915938744565,0.152580486323512,0.274191666017004,-6.15538956638845
"HEBP1__154",0.533329738549405,24.004825718968,1.49066447081122,0.154777706095891,0.277910835842417,-6.16719304952252
"INA__1561",0.292297558791965,27.202803089979,1.48955571968949,0.155066412683236,0.278199873825444,-6.16872985959148
"TARDBP;TDP43__1426",-0.184571769399852,26.4859500521313,-1.48517922244671,0.156210366393412,0.280021545683005,-6.17478747725986
"FKBP3__1351",0.17484772360655,26.3462257332219,1.48229533864933,0.156967986162388,0.281148251530988,-6.17877168349174
"MAP4K4__255",0.511957363709246,24.8469655763273,1.48139682185618,0.157204654357171,0.281340786515956,-6.18001181136142
"USP5__1063",-0.133341298187105,26.2135096418349,-1.47286874911776,0.159465668287164,0.285152894523352,-6.1917535096961
"EEF1D__296",0.153804572527868,28.0739098379363,1.4720723086281,0.159678190164701,0.28529868595465,-6.19284741608649
"RAB14__1234",-0.200158877299298,26.753231613377,-1.47006559376298,0.160214698315743,0.286022633550564,-6.19560161154682
"PUM1__340",-0.419205543289774,23.3663300812911,-1.46631647198895,0.161221036260247,0.287583470085847,-6.20073950080285
"ZW10__498",-0.590574232036822,23.2130094486265,-1.46392109049439,0.161866728774431,0.288498965033315,-6.20401690309715
"WIBG__1878",-0.679693795593273,24.6971089200975,-1.46217295842172,0.162339294585997,0.289104647267621,-6.2064061217264
"PSMA5__931",0.171117893371054,27.5897436908361,1.46025567974135,0.162858891427543,0.289793027393129,-6.20902398667713
"SLC25A4__779",0.633995784495077,24.8892446931019,1.4597320602817,0.163001034063084,0.289809185460732,-6.20973847952544
"RPS7__1253",-0.177822365051906,28.1433489314383,-1.45704197810793,0.163732899532257,0.290654586063521,-6.2134060507063
"ILF2__204",-0.217385752527161,27.644496243152,-1.4558646777547,0.164054046196553,0.290654586063521,-6.21500950042869
"ELAVL1__1552",-0.107418369429485,26.6535944969706,-1.45585158986048,0.164057619252312,0.290654586063521,-6.21502732014207
"POLDIP2__2122",-0.404569065512018,23.6467390055598,-1.45584963471496,0.164058153021592,0.290654586063521,-6.21502998214355
"PRDX6__949",-0.169119967522409,28.4270377866331,-1.45553607920118,0.164143774498683,0.290654586063521,-6.21545686359299
"GMPR2__27",0.495961052019005,23.5084290314555,1.4529090618807,0.164862569473163,0.291690232585336,-6.21903055084886
"ERLIN2__251",0.206498228265851,24.9800639241213,1.45232465733153,0.165022823488982,0.291736777239451,-6.21982487211295
"DDX56__2024",-0.446599269292964,23.6624478579667,-1.45162177893518,0.165215734695633,0.291840932820023,-6.22077989524504
"MRC2__2049",0.519265888779618,23.8073674445952,1.45076606813972,0.165450842217019,0.292019395744462,-6.22194209367485
"FADS2__632",-0.234995010537357,23.1460700764586,-1.44161357745635,0.167982728113049,0.296248082453621,-6.2343394789831
"HNRNPH3__976",-0.191355657798738,27.2267627387121,-1.44004544603479,0.16841969790224,0.29677839970152,-6.2364574602287
"COPS4__1884",-0.196723610079687,25.1904727201836,-1.43610910015201,0.169520690434979,0.298477011938063,-6.24176615180547
"BLOC1S2__1630",0.425751142531769,23.8766490766886,1.43072877162208,0.17103508781976,0.300900178732987,-6.24900394923663
"ARL3__1006",-0.421394859574825,25.2068411718787,-1.43021062244053,0.171181513157138,0.300914718043783,-6.24969986324026
"COQ9__356",0.69851481717064,24.2079543432002,1.42355592961999,0.173071206928311,0.303991200556339,-6.25862013393281
"TCP1__838",-0.117159804178272,28.2664576015673,-1.42282314580069,0.17328032816572,0.304083765329331,-6.25960040634379
"CPT1A__1127",0.272553852627937,25.3723530972974,1.42239313976527,0.173403138906809,0.304083765329331,-6.26017545784762
"GSPT1__360",-0.0927854659443064,25.7104788622755,-1.41895524294213,0.174387565920093,0.305564053559102,-6.26476810339415
"SLC25A11__368",0.188603145323739,26.7270129533652,1.41678967876883,0.175010001725075,0.306302214313317,-6.2676565885805
"PPP3CB__819",0.7251050465585,23.9495716111241,1.41651142842925,0.175090108732819,0.306302214313317,-6.26802747551489
"FLII__1424",0.461548407123832,24.0103547336648,1.41439668144759,0.175699911556195,0.30712231731091,-6.27084440954633
"UBE2C__448",-0.365969689158376,23.7268127335794,-1.41320802618256,0.176043427645876,0.307476010755988,-6.27242630091976
"WDR12__1920",-0.136485675873939,24.8399906820568,-1.41190406048545,0.176420896644716,0.307888391740539,-6.27416045019275
"ATP6V1G1__553",1.16481540477288,24.1611069425478,1.4106106379447,0.176795964110291,0.308264538539118,-6.27587933693713
"RAB7A__1140",0.0984955364211224,26.5420561515524,1.4101851089869,0.176919500998116,0.308264538539118,-6.27644457092803
"STUB1__2096",-0.956457067160503,25.0620005436448,-1.40823678782322,0.177486022391253,0.308929514654732,-6.27903083310431
"CELF1__328",-0.584623871497374,24.2669156711836,-1.40789750877145,0.177584826605934,0.308929514654732,-6.27948091549712
"POLR1C__136",-0.142059845141688,24.1970298638654,-1.40609088441951,0.178111701659447,0.30959879187093,-6.28187612020759
"PHB__991",0.106572546409115,27.5920907268781,1.40539543938702,0.178314856172329,0.309704750194046,-6.28279748976469
"SNRPC__62",-0.155923550014574,27.2972853085037,-1.40450665203619,0.178574764173951,0.309909032964832,-6.28397448955441
"USP7__1777",-0.37239634960693,24.864405062397,-1.40239619892914,0.179193156791602,0.310628850294342,-6.28676696444522
"OGT__485",-0.412782152719952,24.0003421678991,-1.40211808630196,0.179274777235991,0.310628850294342,-6.28713470646518
"PRDX1__1389",0.0963617970637394,30.5655491211182,1.40075485287552,0.179675295388947,0.311075352430149,-6.28893644828447
"PGLS__614",0.11166260576341,25.8697607514002,1.39792918088152,0.180507790666162,0.312268441676649,-6.2926666498956
"PSMD8__2176",0.129631789905751,25.5553870380594,1.39321684261544,0.181903088320198,0.3144324812392,-6.29887424225007
"SLC25A1__1168",0.209995620848321,25.356837711206,1.38784585791675,0.183504046871812,0.316948306175104,-6.3059292770114
"PAFAH1B3__1525",-0.147832073044945,26.8930938592494,-1.38705533808876,0.18374064089232,0.317105480081992,-6.30696584138208
"RPL10__926",-0.111884417259247,28.4051340940631,-1.38549789180223,0.184207489432386,0.317659471087678,-6.30900666557213
"PLEC__1529",0.188568698761284,26.8056983103753,1.38469873387628,0.184447411073677,0.317821567498788,-6.31005314986899
"TUBA1A__1642",-0.168555553830636,31.596989529511,-1.38189205038161,0.185292029714062,0.318819591308978,-6.3137246653818
"PSPC1__1740",-0.13129016415856,25.2659790404839,-1.38180134848805,0.185319376766376,0.318819591308978,-6.31384321703243
"NIP7__2108",0.667661041027351,23.6821976504584,1.38055624896671,0.185695109771343,0.318985200670864,-6.31546999701333
"CPNE3__546",-0.104717483121501,25.4020843091309,-1.3800347298803,0.185852670953553,0.318985200670864,-6.31615104011641
"PSME3__1242",-0.172728710809011,25.6698618563697,-1.38002697849272,0.185855013614016,0.318985200670864,-6.31616116098498
"TXLNA__1027",-0.115453641323356,24.9064120217864,-1.37877128426198,0.186234830170185,0.31938540166194,-6.31780010624806
"FLNA__875",0.197738475890162,28.1186988662172,1.37789160053071,0.186501285740773,0.31959071624186,-6.31894757328187
"LUC7L3__376",-0.276530722470241,25.7448409378657,-1.37720215455976,0.186710333350719,0.319697410407128,-6.31984648611408
"RAB5C__1139",0.197329479851543,26.6598945211107,1.37195171626891,0.18830853009943,0.322180658724711,-6.32668037836977
"HEXIM1__604",0.60895273193832,24.0017035740241,1.37096416594569,0.188610361460074,0.322431549853379,-6.32796343963405
"RPL4__1010",-0.121953129394253,28.9629888865661,-1.37004279205271,0.18889231808926,0.322431549853379,-6.32915985906076
"SND1__1644",0.140016628539165,27.1787335170976,1.3700200173874,0.188899291833292,0.322431549853379,-6.32918942423674
"RSF1__1839",-0.470710503029508,23.6152593577523,-1.36818457571326,0.189461997277609,0.323138786273009,-6.33157083585951
"CNP__736",0.390355807509227,24.5546090339807,1.36742094774952,0.189696505567012,0.323285593994485,-6.33256086332182
"HSD17B10__1857",0.0929790858294375,26.8656748697774,1.36575223563003,0.190209775723966,0.323828950895481,-6.33472278028309
"CD3EAP__489",0.440705998739418,23.6785244264578,1.36541805577193,0.19031269841424,0.323828950895481,-6.33515547750019
"CALD1__274",-0.330093980001575,27.9348512016009,-1.36333751196875,0.19095448422105,0.32466734319551,-6.33784747320496
"UBE2L3__1322",0.10338967553319,27.0614735337833,1.36043098704439,0.191853971457675,0.325942238560699,-6.34160271287925
"SSR4__1142",0.690990495730787,25.8988978722126,1.3580371207483,0.192597357871576,0.326950152333821,-6.34469078878302
"CAND1__1671",-0.176039249434652,26.4230903997941,-1.35607454184969,0.193208536088587,0.327732236449333,-6.34721926304663
"RPS5__413",0.128964595253979,27.9398618062157,1.3547201924056,0.193631208476535,0.328036488562581,-6.34896242381649
"AP1M1__256",-0.577116487829684,24.4581443655317,-1.35446818265619,0.193709938738918,0.328036488562581,-6.34928662761978
"RPS12__905",-0.083164706666679,29.0615752084017,-1.3540528672858,0.193839743241525,0.328036488562581,-6.34982081442289
"PIN4__2111",-0.154815091484551,25.9494836485499,-1.34360707473304,0.197127499950092,0.333341378021196,-6.36321321084155
"CHERP__1678",-0.457348105725639,24.1879739645333,-1.34291647826536,0.197346423559736,0.333452684649422,-6.36409568138612
"ENG__833",-0.364401096926855,23.410763760211,-1.33823942451772,0.198834197950313,0.335706110957971,-6.37006260112919
"EPRS__707",-0.0996079320065917,26.755456602067,-1.337660278262,0.199019046208511,0.335757926136435,-6.37080030288617
"RHOA__1246",0.11976352240109,27.9325457568663,1.33622999131273,0.19947614376624,0.33626860768024,-6.37262106496588
"ZPR1__550",0.102440460100983,24.6009272060456,1.32990850697437,0.201506429066662,0.339366891397866,-6.38064954743542
"SFXN3__64",-0.519010665887208,24.7641962777835,-1.32953875088989,0.201625692134453,0.339366891397866,-6.38111819893304
"LGALS3__836",0.182061191515693,24.4502273523757,1.32862745407939,0.201919866543831,0.339599590218118,-6.38227278337567
"DDX3X;DDX3Y__93",-0.145834059483338,27.1098896836871,-1.3267706076205,0.202520329698219,0.340346665187284,-6.38462337199579
"HSD17B12__1594",0.683319553733309,24.4580576468302,1.32590730042645,0.20279998759214,0.340553872764596,-6.38571533168758
"RPL10A__1293",-0.176995370812079,28.7193802230154,-1.31934224833906,0.204936715963687,0.343876862379746,-6.39400037980597
"UBE2N;UBE2NL__1233",-0.134257901582856,28.2857014193411,-1.31837879662302,0.205251789633861,0.344140414028136,-6.39521344895804
"FAM175B__1512",0.357041936171822,23.6391728466955,1.31697638673743,0.205711100980127,0.344614549317514,-6.39697792190434
"MRPS31__1756",0.603522004195494,23.7530015387034,1.31654965745223,0.205851023260829,0.344614549317514,-6.39751451891505
"ECH1__1423",0.173427163083488,25.8587473715385,1.31556601170547,0.206173843105555,0.344889885010675,-6.39875088197331
"HSP90AB2P__1596",-0.212682780457545,28.7149194438506,-1.3135948498708,0.206821961295431,0.345561526467143,-6.40122621818538
"PPA2__1938",0.114472856292256,25.4577399651575,1.31338010213453,0.206892667820548,0.345561526467143,-6.40149571127364
"COX5B__753",-1.08797556524062,25.9725477067605,-1.30976455303286,0.20808597989454,0.34728832506537,-6.40602759921819
"TMSB10__1316",-0.497588283989678,31.0808160628918,-1.30470669469793,0.209764461818237,0.349821590995498,-6.41235031226463
"CS__196",0.140838636727096,27.2965018377308,1.30412353724649,0.209958672666371,0.349877573884741,-6.4130780253057
"GMFB__1226",-0.894897233497325,24.8552182584229,-1.30187121817548,0.210710104695908,0.350861321122086,-6.41588617337895
"TUBA1B;TUBA4A__1324",-0.654782319516457,28.4995862229367,-1.30132938279054,0.210891191677169,0.350894587832601,-6.4165611337657
"DNAJC7__1853",-0.370054180574829,24.781995886301,-1.29971960642266,0.21142992065291,0.35126259100219,-6.41856507079224
"PSMA2__7",0.139763687063983,26.2519821119908,1.29970468161379,0.21143492047928,0.35126259100219,-6.41858364055276
"AP3M1__2123",-0.255945743195085,23.9436031387254,-1.29900523939336,0.211669339043391,0.351384009479044,-6.41945370641297
"UBE2D3;UBE2D2__33",-0.116657651579743,26.1343724036326,-1.29315050970895,0.213639607526937,0.354384665037067,-6.42672167509199
"LZIC__1744",-0.732017431297901,24.1878026512942,-1.28851592551322,0.215209489246273,0.356717098613685,-6.43245596668816
"NOL3__361",0.488301321583538,23.713927162904,1.28798880545781,0.215388615150994,0.356742512394575,-6.43310709766649
"CLPX__593",-0.300192935721487,23.4696524443788,-1.28594595413722,0.216083924994932,0.357622179816841,-6.43562849426247
"PES1__205",-0.256739716357728,24.8542305201766,-1.28381958189386,0.216809535369161,0.358192701639727,-6.43824949840522
"CCT2__1330",-0.0858136718571245,27.7879691114139,-1.28363297658583,0.216873304463492,0.358192701639727,-6.43847934195488
"SDF4__1877",-0.280831506923903,23.4649642158504,-1.28340686732704,0.216950593085285,0.358192701639727,-6.43875780624657
"RPS6__1279",-0.09968312414453,28.7102538199859,-1.28300946401313,0.217086485842259,0.358192701639727,-6.4392471299664
"COPE__453",0.137672841107694,25.1617143616058,1.28147021504718,0.217613465809696,0.358790407671096,-6.44114123977296
"RPS24__18",-0.162757508765917,27.184413783748,-1.2777320751457,0.218897443110738,0.360618452643128,-6.44573341751074
"ZC3HAV1__1654",0.345068144918748,24.4880957379945,1.27727932170144,0.219053357597272,0.360618452643128,-6.44628886282222
"PRPF4__494",-0.127442549272363,24.9729555488834,-1.27583290392037,0.219552043318257,0.361166427754655,-6.44806226952083
"NAA10__1037",-0.127644437409671,25.4123688911807,-1.27366824956669,0.220300019349929,0.362123352561619,-6.45071320173091
"NUP133__1728",-0.366858713744467,24.0569578503417,-1.27203037039174,0.22086729855338,0.362782033370484,-6.45271656445186
"DDX18__2008",-0.104620632179394,25.4388040955284,-1.27055432968683,0.221379504164871,0.363349329367814,-6.4545201605801
"RPS2__813",-0.102772579429917,28.5852549268479,-1.26978857136162,0.22164559838961,0.363512133503442,-6.45545517388434
"MAP7D1__1585",0.164265607428845,24.0954102146771,1.26872972954896,0.222013948661896,0.363672783105076,-6.45674728706273
"ZNF326__1597",-0.101297516362408,24.7490508204289,-1.26854717835803,0.222077502998049,0.363672783105076,-6.45696996614838
"SEC23A__301",0.670830434710378,24.7045487058974,1.26473675718996,0.223407333281945,0.365447344186113,-6.46161196323346
"THYN1__2036",0.515748537836483,23.439549192361,1.26448126157435,0.223496722890681,0.365447344186113,-6.46192280620974
"HSPH1__1750",-0.0754722379392163,26.8347287831134,-1.26182436665196,0.224427940433496,0.36669471437671,-6.46515219068961
"CCAR1__1679",-0.156492094711169,24.0605618001687,-1.2604606225504,0.22490709503777,0.367202138674859,-6.46680761052359
"HINT2__1903",0.629198028662682,24.728977197649,1.25975951046719,0.225153742794054,0.367329477007828,-6.46765810096571
"ZC3H15__1726",-0.435937609130061,24.1978833416789,-1.25925418059648,0.225331646127065,0.367344554838883,-6.4682708539578
"GBAS__551",0.618931832926553,24.8326754042528,1.25852348440755,0.225589084368795,0.367489174087685,-6.46915652301053
"MRPL38__1805",-0.238078623316678,24.0830669449924,-1.25732704126016,0.226011109222699,0.367901491694349,-6.47060580297876
"RPL22__994",-0.100810756435479,28.5552265364046,-1.25657462188515,0.22627682728152,0.368022658748338,-6.47151664363617
"ATP1B1__668",-0.220090614266994,25.659330629109,-1.25615961791971,0.226423490689979,0.368022658748338,-6.47201883372776
"GNAI3__722",0.247532768761584,25.6093489978921,1.25220994341037,0.227823023595945,0.369496804226539,-6.47679141677586
"PPP6C__447",-0.587322593717222,24.0024716885926,-1.25217135417419,0.227836730490885,0.369496804226539,-6.47683798474465
"THRAP3__2125",-0.161471747704756,26.0611557620611,-1.25216384549633,0.227839397647494,0.369496804226539,-6.47684704578317
"SARNP__1336",-0.147554608479393,26.4457659454688,-1.24843376935748,0.229167363307257,0.3713738967881,-6.48134272911185
"AHCYL1__521",0.126715808424731,26.0268579892051,1.2477341209146,0.229417117867268,0.371502217631903,-6.48218474594291
"DDX1__1746",0.100119649598334,26.4646901664944,1.24631684073725,0.229923694576762,0.371727330383199,-6.4838892245234
"TSN__282",-0.635716039425404,24.8467410454274,-1.24599153460054,0.230040090849048,0.371727330383199,-6.48428022448928
"COLGALT1__1699",0.491726616558712,24.4566950277833,1.24559594509546,0.230181696536082,0.371727330383199,-6.48475558725223
"NUP88__1850",0.391081003035012,23.7835430918277,1.24543639452389,0.230238828598225,0.371727330383199,-6.48494727687213
"UBAP2L__314",-0.0848987923203097,26.5573385396839,-1.24407375773628,0.230727211859246,0.372239901799584,-6.48658356730235
"DYNC1LI2__495",0.522204277680235,24.707483108501,1.24194324837545,0.231492419406349,0.373197993683958,-6.48913896374654
"GNB2L1__1314",-0.108386495451878,28.2899234085205,-1.24139416956181,0.231689948780948,0.373240168968125,-6.4897969565937
"LCLAT1__1634",-0.478612728739737,23.2637084494053,-1.24011536747571,0.232150500442625,0.373705683639347,-6.49132848322462
"RPL7A__1274",-0.110463559356806,28.6381793684247,-1.2390224938417,0.232544653346173,0.373942138058229,-6.4926362990533
"SAR1A__1991",-0.408592028704359,25.332902360734,-1.23875620747169,0.232640770004086,0.373942138058229,-6.49295481260055
"STK24__200",-0.0995817061960764,24.7990520765446,-1.23692738037137,0.23330172098144,0.374727985470188,-6.49514079468472
"SUGT1__2128",0.114435058053086,25.2554042286268,1.2347249100038,0.234099638141721,0.375703194371276,-6.49776982833415
"AIMP2__1429",-0.0800210553547593,26.0573710591556,-1.23351223732976,0.234539869148286,0.375703194371276,-6.49921570293943
"MLEC__300",0.429281822123841,24.9317712464167,1.23349755741402,0.23454520225102,0.375703194371276,-6.49923319862747
"ABLIM1__59",-0.413138674342878,23.5364401429061,-1.23334983883416,0.234598872518336,0.375703194371276,-6.49940924164996
"TNKS1BP1__1918",0.466954463658936,23.6392593821506,1.2264084346539,0.237131600015526,0.379275325369928,-6.50766184573879
"DTYMK__896",-0.151807715612019,26.1038211975464,-1.22628266776186,0.23717768280709,0.379275325369928,-6.5078110116666
"PPIA__1296",-0.153915352942974,31.4571264985219,-1.22473536404005,0.237745202681012,0.379903926221016,-6.50964514922742
"YWHAH__1379",0.164161223373142,27.1298712618084,1.22333606527144,0.238259338661125,0.38044636334599,-6.51130218272429
"METTL13__1695",-0.294815451645572,24.1523135747939,-1.22018438980476,0.239420478659832,0.381835833886348,-6.51502857226296
"UQCRFS1;UQCRFS1P1__1080",0.161732335667022,25.4520223530048,1.22002276451626,0.239480141914027,0.381835833886348,-6.51521945397642
"SLC25A5__672",0.0763825245863252,27.3075345816972,1.21849778427074,0.24004364531277,0.382254626458612,-6.5170194374592
"CSRP1__874",0.307862309810378,27.6400840470387,1.21836214636682,0.24009381496574,0.382254626458612,-6.51717944421454
"CCT8__1134",-0.124550875083102,28.0784208955245,-1.21382418679097,0.241776967023396,0.384653202466732,-6.52252411788754
"GRWD1__1870",-0.630280926378656,24.0990884273592,-1.21286106327851,0.242135358292066,0.384729269186437,-6.52365631078464
"TXNDC9__450",-0.340720727269137,23.4279333342082,-1.21269696580927,0.242196461849758,0.384729269186437,-6.52384913942206
"CDK11B;CDK11A__92",-0.452245321935401,23.9867178124308,-1.21183710628138,0.242516833979092,0.384729269186437,-6.52485919140994
"MCCC2__1965",0.416510974927952,24.7012444436605,1.21179815906872,0.242531352889338,0.384729269186437,-6.52490492737628
"TPI1__1216",-0.077633602906392,29.8923424715447,-1.210648942947,0.242960063133149,0.385128833700145,-6.52625390563643
"EDC4__1626",0.130269535181856,25.3270998468892,1.20963446119862,0.243338994512077,0.385448967307129,-6.52744383891702
"UFC1__2139",-0.110786897374282,24.9123880508644,-1.2064072560234,0.244547443208584,0.387081636125216,-6.53122362207045
"LSM8__627",-0.119276629496735,25.3752696696139,-1.20566933797497,0.24482440679981,0.387238604219307,-6.53208670137461
"RING1__1388",-0.292023823938905,24.4951284765967,-1.20511350553973,0.245033186686913,0.387287576635774,-6.532736518452
"RBM42__404",-0.259015687272051,24.0550848182592,-1.20351894962681,0.245632885373629,0.387953897276116,-6.53459930024272
"ADD1__257",0.210103402465684,24.7783274538931,1.20017205262647,0.246895278890007,0.38966515755249,-6.53850245915965
"NEDD8__1557",0.1648108598386,27.9637774293369,1.19948928810648,0.247153414730704,0.389691297970116,-6.53929757997766
"CLTA__733",0.682680922090224,27.1063423535986,1.19918193370124,0.247269684937879,0.389691297970116,-6.53965538884221
"ILF3__1417",-0.14990319048065,27.7967270840275,-1.19752980927498,0.247895389812307,0.390394908901811,-6.54157740150337
"KLC2__1926",0.556970180296776,23.976909000839,1.1964142527064,0.248318565633097,0.390778783200061,-6.5428739340283
"IMMT__1574",0.185832460371774,26.2800908566839,1.19337106791148,0.249475774928345,0.392149577417891,-6.54640564568673
"TCAF1__2146",-0.502646485145267,23.6957445932498,-1.19317694749031,0.249549731084113,0.392149577417891,-6.54663067182066
"PMVK__1528",-0.520912327424057,23.6852732632197,-1.19235212279706,0.249864160046165,0.392360591622601,-6.54758647247455
"SMAP;C11orf58__291",-0.143466805575347,27.3593540235497,-1.1904147874562,0.250603874385413,0.393238644388638,-6.54982925389526
"NCBP2__1154",-0.630670895795163,24.542588373698,-1.18501528783245,0.252674323453212,0.396202070900717,-6.55606383677331
"PMPCA__1406",0.164381959715815,25.0321645203968,1.18399258975919,0.253067941490342,0.396360200792265,-6.55724201268343
"TMEM43__1887",0.191175055580278,25.3217448491742,1.18380774019254,0.253139136502314,0.396360200792265,-6.55745487282244
"DLD__737",0.159490770065506,26.7394275280226,1.1827212789357,0.253557896183976,0.396730673770618,-6.55870540058751
"RPS3__893",-0.102352619202183,28.8446555273699,-1.1815634567579,0.254004740367249,0.397144525857765,-6.56003699875227
"PPP2CA;PPP2CB__1317",-0.11822233845183,26.6761709173165,-1.18000435208314,0.254607398815903,0.397801230000743,-6.56182836748239
"PGM2__1812",0.0887612958717696,24.5117224798299,1.17729573053431,0.255656974722164,0.399154760533959,-6.56493574811054
"WDR5__1249",-0.595008465369677,23.7800705740585,-1.17567129550514,0.256288007658683,0.399630503298407,-6.56679643426959
"GOT1__826",-0.318313655602928,24.9674170849478,-1.17556676027191,0.256328656156049,0.399630503298407,-6.56691609827582
"FLOT1__587",0.306530785930033,24.7312565091102,1.17157250880937,0.25788548453401,0.401770089638822,-6.57148166973154
"MRPL50__1693",0.482728035299761,23.5430357274141,1.17098160790704,0.25811640524528,0.401842409309665,-6.57215597355739
"MYEF2__55",-0.431839271436491,25.2068276383457,-1.16968161927533,0.25862498448579,0.402346583007179,-6.5736384353828
"RBBP7__1567",-0.0929468510288061,26.3173805537249,-1.16665741302916,0.259811042829258,0.403903248595378,-6.57708173592542
"LSM4__2151",-0.546497861666502,25.3086989638956,-1.16500755397238,0.260459829719708,0.404623045028191,-6.57895704590808
"CCT4__1135",-0.0993492775054108,27.8128256541086,-1.16374111330696,0.260958671950771,0.40510904312814,-6.58039501657163
"CSNK2A2__860",0.329164032153404,24.001300089401,1.16104216749831,0.262024174863757,0.406473399468136,-6.58345508527387
"NOP56__443",-0.148298129010247,25.4927445359689,-1.15976605457956,0.262529106480884,0.406966828409513,-6.58489984308162
"SEC24C__329",0.111156086332741,24.9825003806246,1.1581555131669,0.2631674116147,0.407666161093041,-6.58672129888195
"NUP214__1001",-0.265100762255209,23.8912086891228,-1.1555039184616,0.264220864075784,0.408753736308413,-6.58971545515732
"ELAVL3__1496",-0.573923606658962,23.4316288149305,-1.15544366348548,0.264244839633722,0.408753736308413,-6.58978342670166
"CTSC__1176",-0.437764963350798,23.686419162129,-1.15386444943152,0.264873795805314,0.409435860371876,-6.59156380798535
"RPL7__844",-0.121168119560153,28.5084238696601,-1.1521516858409,0.265557213782768,0.410086007338769,-6.593492408323
"PFDN4__294",-0.119984302413663,25.4135069047977,-1.15186693380309,0.265670962513776,0.410086007338769,-6.59381280742473
"KPNA4__446",0.172139677631105,25.106101041238,1.15105558846589,0.265995268236958,0.410295817436328,-6.59472535230012
"LRPPRC__1051",-0.0854758070873629,27.0109568556818,-1.1485454280944,0.267000497917919,0.411554907618703,-6.59754513755316
"TSFM__1060",0.757171482718299,24.2224080118863,1.14802630905775,0.267208742203011,0.41158461139898,-6.59812763462565
"PYCR1__245",-0.306996859771804,25.2427321473019,-1.14642982956367,0.267849933248873,0.412280674640315,-6.59991761777639
"TIMM44__509",-0.36977776505087,24.3683699008685,-1.14574687222566,0.268124580507916,0.412411960696498,-6.60068270529492
"RPS16__1260",-0.069835893520878,28.2249763521652,-1.14346296153523,0.269044576439259,0.413534994696334,-6.60323844628332
"NDUFS1__936",-0.376110032974569,24.4165572432239,-1.14297604876318,0.269241018436993,0.413545090377835,-6.60378274847444
"PLAA__2112",0.235289434200141,24.0728990011824,1.13785701573608,0.271312770157355,0.416145982963882,-6.60949314713385
"HP1BP3__1607",0.125739009483688,26.1795217113485,1.13784787279825,0.271316481087563,0.416145982963882,-6.60950332669666
"GNL1__1012",-0.163157277879854,24.8206957657348,-1.13704482631093,0.271642569268441,0.416352931644381,-6.61039714969627
"RALA__766",0.118563249872878,26.0633272572773,1.13649499400359,0.271866005302228,0.416374409938656,-6.61100882397829
"UBE2V2__1555",-0.712464522968343,25.1829004655541,-1.13606969683676,0.272038928072868,0.416374409938656,-6.61148178260018
"PABPC1__776",-0.0708629919498129,27.7218342814431,-1.13397377290159,0.272892316860064,0.417387265534564,-6.61381037693232
"OPA1__131",0.0917205246511159,24.3415264828382,1.12917110636293,0.274855336829171,0.420094683237849,-6.61913230973631
"MAK16__1906",-0.529808421826367,23.981217716489,-1.12503038455871,0.276556232820225,0.422397948865673,-6.62370518873613
"TARS__920",0.101546207431454,25.6934218042625,1.12402661934425,0.276969730039503,0.422733056780684,-6.6248115447826
"BOP1__1473",-0.598522608255632,24.2678375339029,-1.12182581976974,0.277877950842396,0.423822252755419,-6.6272343130396
"EIF5A;EIF5AL1__1313",-0.171509910069425,29.7810863593984,-1.1178262587849,0.279534145661411,0.425909204483889,-6.63162682246323
"NELFB__1737",-0.846814539331586,24.5453104981543,-1.11756989916839,0.279640552114974,0.425909204483889,-6.631907909155
"HIST1H1C__821",-0.730889724456627,28.5875908100226,-1.11684529543798,0.279941473910648,0.425909204483889,-6.63270210457884
"SARS__1105",-0.141110862267624,25.9148091944816,-1.11600086767535,0.280292460748387,0.425909204483889,-6.63362707328855
"DCP1A__1977",-0.293001531011065,23.4105717695587,-1.11577207881295,0.280387613146766,0.425909204483889,-6.63387758029999
"HEATR1__1609",-0.167831165618605,23.281681376362,-1.11569527992947,0.280419558875067,0.425909204483889,-6.63396165953897
