protein,pvalue,log2FC,adj_pvalue
SRSF10,0.06321715145865248,-0.22563926878705232,0.1939252899675283
BANF1,0.004305239367717712,-0.2727750506739355,0.04130753895545893
SF3B1,0.0765304418573909,-0.17316117960011113,0.21675331907073783
CSDE1,0.5574483242606252,0.04481252623988041,0.7313990664094226
PRKRA,0.9658510692926361,0.01946381930778074,0.9839212483252392
SNRNP200,0.0014511706759892788,-0.41986041485381165,0.02007358985372472
TIPRL,0.4763480144531237,0.2588590176813632,0.6750071408450901
CRTAP,0.6527781223160376,0.09871948272373743,0.7969454878948038
RNASEH2A,0.00449420033034192,-0.7671013311606529,0.042558123128194354
EIF3G,0.29991877034015496,-0.06562734102107726,0.5041250669581522
EIF3J,0.6025381541359252,0.03750243856655189,0.7634253052402821
CBR3,0.32441328349401755,0.7451175297129176,0.5255694611050467
ZMPSTE24,0.45184317210166086,0.23658311175685043,0.6510910487954492
IDH1,2.7070429100071783e-06,0.9157038835452553,0.0004211385327139739
DHRS3,0.000790596471587644,2.450179167026679,0.01381070267907032
ARL6IP5,0.16123606260315732,1.5444823712410347,0.34496281370302223
BCAS2,0.06397099154612844,-0.20115527716495762,0.19504677844355905
DCTN3,0.44872065875678774,0.4237546155549943,0.6489466100745576
DNAJC8,0.011018402164567275,-0.2618123821605636,0.07228337323622748
SMNDC1,0.03250089810126431,-0.27289724222920597,0.128005345505522
ATP5H,0.9703825875196969,0.0031270980754456446,0.9848524117511183
FLOT1,0.0029396634300942904,0.7793366346245101,0.03166749686449619
TRIO,0.02432054689397561,-0.6665920158858931,0.11175137370269805
ATP5L,0.8640247154358706,0.015708498134124227,0.9278128952230766
CPD,0.16257830478746854,-0.426930790099771,0.3458564798273654
GLRX3,0.2962742145773489,0.07405469605975767,0.5010950114505311
RSL1D1,0.8546418010502295,-0.014738473831357624,0.9214900211323761
CLPX,0.9390166520921795,-0.022689064884321652,0.9692792370200607
CIAO1,0.7368464389602942,0.11393910397664797,0.8541783096455364
SRP72,0.3147598982372371,-0.1258484173459138,0.5189606800610919
DDAH1,0.00218385909701901,0.5555473413031393,0.02672160176015395
MTA2,0.2540618216845953,-0.15891507198731603,0.45638010773062965
TOMM70A,0.02096281550790068,-0.24393156676056194,0.1049586486809372
SEC24D,0.723358854366958,-0.2019960339551723,0.8461200777718768
TMEM63A,0.9583865644747421,-0.08697229040169319,0.9819383122151544
UBXN7,0.29986022211396474,-0.2873456184393284,0.5041250669581522
PRPF6,0.16807242608031264,-0.24152229383750878,0.35289811028425294
GLS,0.9030458405609424,0.016028251720229036,0.9468677728296176
HEXIM1,0.6273128067055446,0.23914012862167056,0.7804144082553623
SCAF4,0.20020012687525018,-0.56579153512061,0.3938896805187849
IKBKAP,0.21720987660447075,-0.5996645183802372,0.4146214822476225
NDUFB4,0.6925481793845056,-0.21630178263808375,0.8253514855859926
NDUFB8,0.290288985883105,-0.13901478957547653,0.49549326900736884
RTN3,0.35149516926566216,0.35336831836734106,0.5527483600437634
LETM1,0.652126608720778,0.04984875222801932,0.7965966089701932
ZRANB2,0.050405988472091254,0.21411507324349444,0.17100349360158063
VAPB,0.005185822498646109,0.47296627474829833,0.04706133917521344
FKBP9,0.22371662481227125,0.6177628147487866,0.42406858906973616
PGLS,0.09376960797090574,0.16785896491923324,0.244955167075773
SMC2,0.02974969121773345,-1.1461067720283928,0.1229503367594373
LYPLA2,0.09193410111624903,0.19924993377217604,0.2429794297957372
IPO7,0.05023512438829845,-0.2764522682036272,0.1708000510460246
PGM3,0.14146229231172372,0.8733727011850156,0.316980321661455
CD2BP2,0.07050161406198377,-0.7178614121990421,0.20542460311798585
AHSA1,0.8241332537804558,-0.02027985819739797,0.90700466232129
SGPL1,0.007064040981468538,1.0114064244370127,0.054948147348708835
SEC24B,0.05323304919363292,0.22305945748072276,0.17540329976358926
ACSL3,0.00021194650224110875,1.2541645601374611,0.006232342139706988
SNAP29,0.4746645909620221,0.37996763682131274,0.6730595567156797
OXSR1,0.08953332781462715,-0.23256088229611294,0.23868248222797792
HSPA4L,0.2519163888421598,0.42119311311060414,0.45344949991588757
LSM8,0.08942839812250325,-0.2285611381628101,0.23868248222797792
AP2A1,0.07504794828687425,0.16367689450497735,0.21366592335792434
BAG2,0.12743806407541894,0.6978218211576603,0.29668974783391044
AIFM1,0.0201605676605885,0.25832745289191195,0.1018786922616282
BPNT1,0.025635879605468523,0.3273928330349918,0.11487835852120985
FADS2,0.4507635292255626,0.10668100068582476,0.6501741501015069
DDAH2,0.05788286134624174,0.20515957418570352,0.18512316007652643
TXNDC12,0.0041976339964068495,0.37686807497114927,0.040633097085218305
CLPTM1,0.09721047603718198,1.1048921500779834,0.25097006327879484
TOMM40,0.5609946764481328,-0.03092018964126453,0.7334840120548531
ACTL6A,0.38357523621967504,-0.0849575361002266,0.5880123676417458
LDHA,0.009858107551497042,-0.3828577319737505,0.06706379955418264
GLUD1;GLUD2,0.0010322047251062894,0.33453145313018595,0.016530455082952193
DHFR,0.00015958378662183202,-1.9282717817276591,0.0053472844194207714
CYB5R3,0.8578997783672044,0.042133280816987195,0.9236311009806086
GSR,0.0604643989712391,0.3538469575445724,0.1891551813624534
MT-CO2,0.22370631999243573,-0.6867131432972222,0.42406858906973616
SOD1,0.8697289761720182,0.016718588365424836,0.9290189848468149
PNP,0.03948649681394973,0.6547872003080961,0.14626120758636482
HPRT1,0.5623398336646128,0.046859818893089766,0.7338383209835391
GOT2,0.0641334776696764,0.17399382174122024,0.19504677844355905
PGK1,0.19460152415192616,0.16148180749818408,0.38636473983855535
AK1,0.9390170753500129,0.005121178025198958,0.9692792370200607
PLAT,1.1290800326807824e-05,1.433318469938257,0.0011710172910374972
VIP,0.047565523749706705,2.516081547911167,0.16513746905776663
LMNA,0.20372311717162564,0.28666829630165225,0.39861918122400664
TFRC,0.0021496619694522335,0.49973707782626064,0.02649856707517139
CAT,0.016098051042136345,-1.314710675122786,0.08990142351223836
ALDOA,0.00011388060870283896,0.32053949490652656,0.004769845495284294
CSTB,0.24419987452433092,0.5233513648503845,0.44545002237352826
SOD2,0.004458785438692306,2.618873794988829,0.04240713836450587
OAT,0.9720144328868926,0.004379594559331679,0.9855900534579386
TUBB4A,0.4392021376137139,0.5046938372257515,0.6407114907720488
GAPDH,0.5685168975631835,-0.06963629044514619,0.738117319816007
ASL,2.388123837675145e-05,1.9995240051836163,0.0020005129686371022
HSPB1,0.4688099135311811,0.14636322159650916,0.6673647004385049
TYMS,0.000792625268541685,-1.5276939995663703,0.01381070267907032
RPN1,0.0017573139114482007,0.39799523104419166,0.023056805416470972
RPN2,0.08821806394220111,0.2944757261343014,0.23633326354995574
GNAI2,0.019222549423843077,0.5121201120902938,0.09874224680455242
ATP1A1,0.008681446982101465,0.3295988744036684,0.06219799844413483
ATP1B1,0.41919762430709734,0.17197308249364696,0.6227915591683889
CHGB,0.08425084912397264,1.9333643749413554,0.22986240423481852
ALDH2,0.2145980457875984,0.20572110543420763,0.41107699536094044
SERPINE1,0.0003149219260682019,1.6117713387884613,0.007375268333081116
SLC25A5,0.775031510939612,-0.010622637517410993,0.8791763702221224
EIF2S1,0.40657132143062136,0.08194009667074553,0.6102772833052331
ICAM1,0.00010653702719583913,2.716550226589316,0.004570316692546955
RPLP1,0.05180600789288689,-1.372848828636652,0.17332332594578748
RPLP2,0.35132985751813556,0.10856255334353193,0.5527483600437634
RPLP0;RPLP0P6,0.13933866047334473,-0.12486124634537532,0.3151397741546675
SSB,0.19609887691793518,-0.11564600982786288,0.3881272544628865
HLA-A,0.021595785618974225,1.0737731770501533,0.10613815391921741
ITGB1,4.0512900717644995e-06,1.1438399407160347,0.0004902060986835044
KRT18,0.05932477263461196,1.9204312633565905,0.1868223005191829
MYL3;MYL1,0.9929231096605791,-0.006367913350675991,0.9973179826779394
UROD,0.1093738123694377,-0.17353603236922055,0.2689479983161249
CDK1;CDC2,0.0001406638534146839,-1.1048607951356644,0.005199292080437593
ATP5B,0.05838963993836375,-0.0986387930171908,0.18565348289891423
S100A6,0.5671812221943183,0.3565997517362902,0.7376049214380582
EIF4E,0.597481396092134,-0.04085441596906492,0.759226651510308
ENO1,0.0002304067781224263,-0.14652244088961197,0.006272824534383057
PYGL,0.0028408792363145015,1.2115014358266265,0.031568545799454
GPI,0.946006334878795,-0.008003365301121335,0.9740657931336618
NPM1,0.012474832614736935,-0.3365231240973934,0.07766205602796533
ITGAV,0.09097195078557294,0.8364995203949164,0.2416303765987535
HIST1H2BB;HIST2H2BE;HIST1H2BO;HIST1H2BJ;HIST3H2BB,0.024409214091924234,-0.4199661483947672,0.11176876404429746
EPHX1,0.08295099318493321,0.7766833249273866,0.22725441906513777
DBI,0.8451311554502066,-0.06020801084961391,0.9157689833684328
LDHB,0.003320830512430503,-0.46165865297982833,0.03395666129612035
NEFL,0.08117218955343414,1.2191310315843964,0.2253241961199143
P4HB,0.00017336935701032613,0.5895191778355304,0.0055529185230660345
H1F0,0.1085943378814807,0.405554828028329,0.26755482794781105
ANXA2;ANXA2P2,0.0011916991232054724,1.1566703649616237,0.017777538974941907
CAPN1,0.07293129699996911,0.9776694970092379,0.20900574324464832
TUBB,0.0796488221999518,-0.5000766171291886,0.2235779228755965
PSAP,0.00023574794467946092,0.9506856277637858,0.006339000290269949
HEXB,0.008116817932945185,0.6164520366331026,0.05952333150826469
PFN1,0.02776161204570817,0.18601363713951358,0.11925994287091203
APRT,0.9091453576142293,0.017251063431292124,0.9492418930411273
EPRS,0.7652942459083667,0.023063920425382634,0.8713073014053438
CTSB,1.219276998278617e-05,1.4008903686632195,0.0012070842282958308
HSP90AA1,0.016806543287027353,-0.22135573537958209,0.09158321093956806
UQCRH,0.6468449537638162,0.055740858256896786,0.7946014152834697
RET,0.0016238487464878071,1.4778761182595623,0.021565503474697826
FH,0.013390456886327784,0.14742244382823344,0.08123792506524209
ANXA6,0.44063947370101725,0.0822974541307957,0.6410906972082936
ABCB1,0.00875524940916106,1.7757829157220009,0.06226906651870246
HSP90AB1,0.031700531390039914,-0.10108335444463279,0.12657795216316955
SRPR,0.019185295889358987,0.3836562414032052,0.09874224680455242
ASNS,0.30575596216966366,-0.3862463904306175,0.5100174668730152
PDHA1,0.4054213227068856,0.060482005200363176,0.6101525954486618
CYC1,0.5709060310049237,0.06771995224344707,0.7389376035573422
SNRNP70,0.6279133887955853,0.04462846223132999,0.7804144082553623
VIM,0.3174555174273961,0.190413679743898,0.5206461724072806
GNAI3,0.1297838842799407,0.3927035630883253,0.2997553552086011
ANXA5,0.0019181804532381011,0.5084935738302079,0.024630274722796337
SNRPA,0.1790023229512071,-0.12828732857997593,0.3682278531081293
ENO2,0.19853190852582825,0.2359151624665543,0.39166892823301985
DBH,0.7245629918523533,0.3541568377082278,0.8463035355901706
GSTP1,0.5503882202023181,-0.032214151075013575,0.7278357884642677
LGALS1,0.006044182080671589,0.5107342612958199,0.051024141750785734
QDPR,0.04342700652523185,0.32046069914411746,0.15556582271703118
HMGB1;HMGB1P1,0.006729823370002536,-0.38843127718950043,0.054287241851353786
RBP1,0.0003605559175020827,1.3164724501608198,0.008046427948793775
SPARC,0.7117295391805322,-0.2889105908354317,0.83837043609259
CLTA,0.322860926299493,0.7994366526789847,0.524769475731564
CLTB,0.1097022344183541,1.0885141873025859,0.26920523476536734
ANXA4,0.008821362653786625,0.5987459029009088,0.062379635908919706
CNP,0.8109499686993726,0.09149193345379913,0.8997702658314995
DLD,0.011794909255972506,0.36007496414794105,0.07511494841961439
SNRPA1,0.030323279155631884,-0.14823894669780202,0.1237303343416599
COX6C,0.7971411965375982,-0.12122504317162708,0.8894331588416439
PARP1,0.03498896954944675,-0.3212467328060775,0.1344020735073986
UCHL1,0.0001297146938740628,0.3704368995037477,0.005044975058173371
LTA4H,0.33178780882178666,-0.11165046450587823,0.5340974483472664
ALDOC,0.25972667311935765,0.12722734622400367,0.4625385887603933
H2AFV;H2AFZ,0.8081466892719933,-0.06738819038930899,0.8975744463204495
HIST1H2AG;HIST1H2AJ;H2AFJ;HIST1H2AH;HIST1H2AD,0.8300987328541813,-0.06440141442398328,0.9076079518857464
U2AF1,0.2585613366006906,-0.12361150217461514,0.46084009092987244
CBS,0.000899941599691888,-1.104443632148719,0.015059955301617108
TROVE2,0.1226278703638553,0.2921586926267494,0.2903081539700836
GAA,0.0019681034429902167,0.4105111233652501,0.024777626004813248
HIST1H1E,0.03217893262977148,-0.45801330627099546,0.12719730538592067
DLAT,0.08121188886782954,0.19017995075495264,0.2253241961199143
TXN,0.0014562108342004159,0.34734025208437913,0.02007358985372472
COX5B,0.2688000655541045,-0.9685272351867269,0.4709948051302008
CTSA,0.0005698473305318911,0.7565479284049452,0.010792412920856163
ESD,0.11618368279597838,0.09820703574953171,0.27930249572808047
HSPD1,0.6115854363969488,-0.04539729437649598,0.7705475952448917
HSPA5,0.0004869748667348825,0.6697067503842575,0.009642102361350673
LAMC1,0.0023106695773893243,1.51531463088795,0.0272034504840754
ACP2,0.48985043143795576,0.28418598412007867,0.681721558895762
MAP2,0.6005327585912013,0.39157202183519146,0.7618195951529807
HSPA8,0.8739440553507405,-0.006887612832439771,0.9298730593814913
EPB41,0.021983108548827963,-0.7983242789498988,0.10639824537632735
UMPS,0.04632160939078045,-0.8852594192318115,0.16261765665835418
PDHB,0.6714722980212471,0.025065607736831197,0.8129331101113264
PYGB,0.06053313196034436,0.2548765008956586,0.1891551813624534
RALA,0.06551914528391359,0.2259107588828222,0.19628706798949627
LAMP1,0.24628652842602997,1.3110316160209763,0.4484153158835302
TOP1,0.6275372587235253,0.0921732753006701,0.7804144082553623
TOP2A,0.00040874524191478184,-2.2286360371616354,0.008614051780188444
G6PD,5.1638106562579245e-05,0.8240076408455224,0.0031241054470360443
UBL4A,0.7988062474704561,-0.035288728583594775,0.8908346169947022
MTHFD1,9.461432394454077e-05,-0.4878809039822478,0.004479782555461083
IGF2R,0.08164652386838768,0.25646277298686826,0.2258599922877942
ADH5,0.9235399360933834,-0.011066711925803219,0.9578400983576686
PRPS2,0.6201104793577006,-0.22579239689429187,0.7759735690206664
PABPC1,0.6744285939094034,0.02323097103278826,0.8151435478322573
PCNA,0.0002553187488413701,-0.38532679118995006,0.006362459531266222
HARS,0.5952850788029493,0.037017285004338873,0.7573194518883316
SLC25A4,0.30685942170405245,0.6313894936980553,0.511354109006447
SLC25A6,0.6121208607293701,-0.022304784735748484,0.7705475952448917
IMPDH2,0.0021534648174037357,-0.1943077379292042,0.02649856707517139
TPR,0.32415216687963183,-0.11306014290321542,0.5255694611050467
CKB,0.007622517688544248,-0.7130795105938539,0.05804840393583696
CKMT1A;CKMT1B,0.14085431169208068,-0.3235446794184398,0.3168615742081998
ACTN1,0.009746006189038075,0.6516381343387714,0.06654169742860479
SRC,0.7809166862956547,-0.07857369033126815,0.8812624573844228
PEPD,0.8357533446100615,-0.00893027477396302,0.9105906876241691
XRCC6,0.2335239360022911,-0.07477105063569667,0.4348391947113101
XRCC5,0.044795334920357144,-0.18424781039178129,0.15864103976672822
COX4I1,0.13843285366627572,0.23334387756571573,0.31374272142055
RNH1,0.01667315354316071,0.3897855913972599,0.09158321093956806
SCG2,4.0572085209165506e-05,3.31495898981969,0.002651646176740021
EEF2,0.10213083768366152,-0.10924632778000998,0.25775314539399163
PDIA4,0.0012044851278275532,0.483812270164826,0.017846044955159256
P4HA1,0.35022316017544025,-0.3375232420521783,0.5523432605808174
TPT1,0.0686740450825998,0.21881017207098452,0.20294717800529494
PLS3,0.03973991569565289,0.6282705944525482,0.14670090912734238
APEH,0.03142735929864767,0.20226022416687428,0.12588750276273017
ETFA,0.11024865981915905,-0.12939104565641912,0.26979952931025664
PRKAR2A,0.4537177481895548,-0.30991441857695534,0.6522754162091422
MIF,0.08002197298320096,-0.955692307417717,0.2237328076475118
FDPS,0.17881012258078485,-0.14190556169777224,0.3682278531081293
AKR1A1,0.09248754295081013,-0.14297816023116283,0.2432906268345542
PKM,0.0008947076012266627,0.3340038286950531,0.015059955301617108
HSP90B1,0.00034527442752131063,0.43702989882426735,0.007936057474166022
COX6B1,0.31913047553060503,0.1102840368373812,0.5221142130790499
HNRNPL,0.3861726052684321,-0.1291503447099025,0.5900694533365941
DARS,0.6054104694571719,-0.05372803707265561,0.7661731565820572
UQCRB,0.004778296024311949,0.31577682847286326,0.04447490914936506
AKR1B1,0.07087530568179869,-0.3259134195581481,0.20554782393469712
NME1,0.07502586956778952,-0.7637348776663906,0.21366592335792434
GNS,0.14585914945481657,0.5362273708119183,0.32350430500263794
RPS2,0.7944981512366863,-0.02358441378050813,0.8879477638195569
RPA2,0.21016820171353554,-1.000432275797344,0.40688563851740484
CD44,0.007739441359902367,1.2880701632242655,0.05834472166788794
H2AFX;HIST1H2AA,0.00456866725723764,-2.4805731807335576,0.043070536532856744
CBR1,0.010336307599507447,0.1962372714920484,0.06926916292839144
GLB1,0.348014578698038,0.48659114883769305,0.5492577915973382
PPP3CB,0.5770575447385222,0.3560810562333856,0.7445683249055103
HIST1H1B,0.03182530355017163,-0.3853608011837082,0.1265936202580031
HIST1H1C,0.22691003501054766,-1.1521789480851368,0.42862971054030596
POR,0.004062487909302603,0.41106459866269063,0.03985630029937418
ATP2A2,0.014816527785232299,0.2653955956935157,0.08582552530913816
STMN1,0.0001502980115115037,-0.7661228391235291,0.005199292080437593
HMGA1,0.0003690745798381944,1.395319963807097,0.008119640756440276
GOT1,0.10634187893991227,0.2133170894971279,0.2647001283784331
PRKCA,0.0019224732336434241,-1.7213297364723452,0.024630274722796337
ITGA2,0.00018103930114428843,2.1828528020050584,0.005632908541318002
PRKACA,0.7062837519758244,-0.26539067425518326,0.8346641409676319
CAPN2,0.00412728657966754,0.5798968394908464,0.04013049183266028
GAP43,0.40771854727571955,0.3232045465581841,0.6114262347377607
CTPS1,0.02398546423548123,-0.3076115438050415,0.11108447059679005
ENG,0.21318611833066,-0.4288267258169931,0.40945270346047397
DDX5,0.24774603513741766,-0.11785085293915998,0.4500340821762266
PFKL,0.936087056214929,0.02456112442485292,0.9671715410038498
LGALS3,0.5397935038931946,0.0962015354465855,0.7186248480925292
PSMC3,0.556782741316362,0.051090292204293064,0.7313990664094226
TCP1,0.3703799500279351,-0.08491943221157428,0.5745637686330789
PTPN1,0.13306665637107506,0.3590909014761543,0.3050728185012647
IGFBP2,0.09271405889471074,0.659805532529866,0.2432906268345542
RPL35A,0.29415605175995385,-0.9429088849083662,0.49905768557879454
ITGB5,0.07075459657073115,0.5654289951907359,0.20547134844140325
ARF4,0.24276715409631347,0.1823646761230968,0.44434546432781225
RPL7,0.8187508460960319,0.02686683461396555,0.9049752183880553
VCL,0.17569669591547393,0.3666126333374713,0.36454387576327624
SON,0.36641038231040546,-0.1793138449177789,0.5705409714354813
NELFE,0.6982260143120069,-0.05433735195494194,0.8291909810095698
PGAM1,0.18029232443387166,0.0701399032794292,0.3687105001098333
RCC1,0.3349422829034704,-0.06926076560777261,0.5354347992539973
LIG1,0.005684503588319509,-1.369089074687185,0.049064833528289366
ATP5J,0.09142461464261681,0.2552872693967352,0.2425369192346156
XRCC1,0.000999583351656539,-0.34878205106407023,0.016246959253044344
CDH2,0.00027757760108577603,0.6826180441101712,0.00671737794627578
PLCG1,0.006695941279192537,-0.33305347778828676,0.054214721583945524
NCL,0.008726965139683606,-0.26546172956902225,0.06226906651870246
HK1,0.1023210106010244,0.19532734169118626,0.25793421422341567
POLR2C,0.6349216660907586,0.1089849998362098,0.7834897386661033
EIF2AK2,0.5875342606972984,-0.04464631914299133,0.7518505404222773
SRM,0.046366191361266275,-0.2568548157314474,0.16261765665835418
CSNK2A2,0.3143788512639382,0.36777305070787136,0.518725104585498
ATP2B1,0.6577469871900262,0.20139095404013574,0.8007674332587351
EIF2S2,0.05935768225862009,0.13139477458002702,0.1868223005191829
ANXA7,0.027930734584763854,0.9395588960251331,0.11951500967704454
BTF3,0.46390965235036197,-0.06682737453082765,0.6621200673781706
RAB4A,0.5709972391124917,-0.5781042840405206,0.7389376035573422
RAB6A,0.2501991001643316,0.22581390551881952,0.4523082809102769
PSMB1,0.5493749244211498,0.08700921912138426,0.7269371721684472
M6PR,0.044406843717120864,1.9176174399240153,0.15803612028740072
COX5A,0.8666327697490037,-0.02545284690420857,0.9280218185716915
LMNB1,0.1766877275465816,-0.2507053686533851,0.36485658969250034
IMPDH1,0.022772737583877833,-0.7216470663098704,0.10924894814468265
GSTM3,0.27849991725598516,0.6124075306893282,0.48217235276910625
ATP6V1B2,0.78943912416089,0.029836086665085304,0.8873057345001327
CSRP1,0.1473277569666659,0.5051692983239953,0.32543595808661085
FLNA,0.12462044940434809,0.2973495215402835,0.2934306365434272
NT5E,0.00014879500425455926,1.4588711488092763,0.005199292080437593
VDAC1,0.005812303683745616,0.24511217510598016,0.04948431793601333
SDHB,0.19335504541485407,-0.5193918585554833,0.3844602142498391
TGM2,7.927372902522113e-05,4.638085491337858,0.004197404371660612
FBL,0.10854365090969696,-0.1181999228587749,0.26755482794781105
GART,0.009884058611980084,-0.23320903040535512,0.06706379955418264
PAICS,0.00017609533644930207,-0.3586218192522779,0.0055584875766170995
SCP2,0.05268823898881903,0.28388068161649116,0.17413502961706806
UBA1,0.4266978228584216,0.04995243095445545,0.6292131741270428
GAL,0.10126481790679462,2.435325627122964,0.2565848327710486
FDXR,0.05536710794496821,1.6058697769698718,0.1804233275874599
HNRNPA2B1,0.03272341685630868,-0.21862210380481883,0.12839177935684393
UQCRC2,0.09811276900849351,0.10862348755808782,0.2522899774504119
SFPQ,0.276544373589052,-0.15451447963551956,0.47954908095298987
TUBG1;TUBG2,0.0008483039769581693,-0.4522131903799398,0.014548079226888921
PPIB,4.04865239444483e-05,0.6341357975380966,0.002651646176740021
WARS,0.006803708705848728,0.7834337684947279,0.054436394157911246
RPS3,0.2361516010207483,-0.12153192801442003,0.43635817217162615
AHCY,0.44040416153060624,0.06335005699666141,0.6410906972082936
CFL1,0.005024647531337679,-0.27051530012272806,0.04637153526802316
DTYMK,0.48136456784794,-0.10376910318639432,0.6772220218745197
RRM1,2.9205054742776934e-05,-1.140133426174792,0.0021934003182678677
EEF1B2,0.021685710970639004,-0.2446217410075242,0.10613815391921741
ATP5F1,0.8736181201814786,0.032014926516890085,0.9298730593814913
ACP1,0.024145626697110307,-0.16058259990811408,0.11141774353030985
ACAT1,0.18191633148741368,0.18897675828900162,0.3702932429715766
POLR2A,0.8014138725965899,-0.10438343919830473,0.89247213925217
MCM3,7.459475744049867e-05,-1.0181279158388676,0.004165830300138618
MPST,0.04377024325909688,-1.2326033978983233,0.15628129478411967
RPS12,0.8786531101446077,-0.0077510689260122945,0.9324985580819636
YY1,0.03491768153595601,-1.1216092573346295,0.13436521269489785
DNAJB1,0.012256916228334358,0.32705298082390044,0.07715480793442842
ATP5A1,0.8238759082478269,-0.01490265838570437,0.90700466232129
PSMA1,0.0026101941565511017,0.24058020036491,0.029455973435068908
PSMA3,0.38142965601281437,0.1069829581099313,0.5862764931516652
PSMA4,0.2810906769577132,0.1723242408558896,0.486129435728348
ITGA3,0.6973502654665621,0.25202568256409563,0.8290550645121028
MSN,3.942349037011317e-09,0.7583516080391881,4.293218101305324e-06
DDX6,0.35100385715134413,0.11921907448142477,0.5527483600437634
DNMT1,0.012821485143133141,-1.6758447741261335,0.0795589590932877
U2AF2,0.29119981616105095,-0.10890656353079464,0.49627010923221354
RPL13,0.18111340108378152,-0.07053926606550931,0.36969539602668805
HMGB2,0.02454715313449666,-0.5386953207071628,0.11176876404429746
PTBP1,0.020004185276460668,-0.34799094808736086,0.10149189783399515
TARS,0.3619797503530173,0.09964297708609493,0.5671884145819222
VARS,0.284759287537901,-0.12218962894141328,0.49066908881135146
EEF1G,0.15801755340701673,0.14633306019695524,0.34137442019819747
FKBP2,0.2841030629796327,-1.111537375293608,0.4900944247734891
MAOB,0.24118672956594556,0.583063005457273,0.44355185598491603
YWHAQ,0.06987658435543241,-0.1641815911205029,0.20483337917379785
RPL10,0.16677025307079452,-0.11907914363166228,0.350942619505498
RPA1,8.102300763666649e-06,-0.5467886784162239,0.0009287795296455768
APEX1,0.8604071273890184,0.01698943870961145,0.9252863406875532
CALR,0.0002471828585012359,0.5070152239362749,0.006362459531266222
CANX,0.007481346980645632,0.4164555679703916,0.05737455536565559
PSMA5,0.2413264230220962,0.15768773316113638,0.44355185598491603
PSMB4,0.20922621639378697,0.22055089525905203,0.40578334755624934
PSMB6,0.08391449212738526,0.2019282670584417,0.2293171441072084
PSMB5,0.3029690975183623,0.09595105964007189,0.5075897649192255
TMOD1,0.015260732389639924,-0.807296721657778,0.08701014435768523
NDUFS1,0.216420945442806,-0.4473648715815379,0.41375787506057654
MAPK1,0.7569859262767822,-0.03081218108680872,0.8652390181002032
GRN,0.08263277687065151,0.4038110435030404,0.22666774310362595
LAP3,0.1854721403312931,0.09730467347964122,0.37438213312470475
TPP2,0.5198407371165383,-0.15982347783467432,0.7045507936775486
IMPA1,0.366476960072653,0.14039004976598335,0.5705409714354813
EPHA2,0.09506648352688574,0.80711292032451,0.2469463615893364
SHC1,0.9596780941408499,-0.013870531730340474,0.9819383122151544
CRABP2,1.3719012960010528e-06,3.3572069603715384,0.00032016521975329485
TKT,0.0022938605279544523,0.30841073715086864,0.0272034504840754
CRABP1,0.9337641048474417,-0.034189920045449185,0.965229340464038
MARCKS,0.06885453404705613,-0.3322885348139266,0.20320484438277542
ERP29,0.000397089832707778,0.3736404821758441,0.0085629866894806
PRDX6,0.07017417090002605,-0.30684477863596626,0.20530234110291132
PRDX5,0.0002770804392505902,0.2691060845579045,0.00671737794627578
DDT;DDTL,0.3528455694492737,0.13289183332132737,0.5544716091345729
PRDX3,0.6173844346901164,0.05238912875817903,0.7745756329234295
ATP5D,0.3593624446410459,-0.46428458128955086,0.563492731769761
RPL12,0.8426779892585701,-0.01606698083987368,0.9144756654734257
ECHS1,0.0068411985481483415,0.42264229431606637,0.054436394157911246
CMPK1,0.00593242488156212,0.2990087498289071,0.05027556961884162
PEBP1,0.030135443190934887,-0.17558367809420972,0.12337405125912818
PDIA3,0.002225885793402044,0.5326134322320932,0.026933218100164733
PPP2R1A,0.4237453338353609,-0.08141396178459459,0.6268444434646493
PPIF,0.9268763739843666,0.060241172524477804,0.9590198301842996
NMT1,0.3760958653560851,-0.06200752585806768,0.5801252087433096
ADSS,0.41577697026479843,-0.3870075249439999,0.6193996178089816
LRPAP1,0.8721463597539301,-0.07215929286668299,0.929409445318669
SRI,0.0004338675292536861,0.3386814941716132,0.008791063000181234
SERPINB1,0.0011068578778244045,1.380023438282585,0.016977017309165867
SDHA,0.5140241967020004,0.08340459025813374,0.7010298687645315
CORO1A,0.3721569262562835,0.5055037652887222,0.5763366842090765
GDI1,0.12616093856700183,0.3072567570686928,0.2955578814841438
MAT2A,0.009491320798316147,-0.40943367527037466,0.06521166151019737
PRKAR2B,0.07232987218431801,1.2584021098876796,0.2086481807447563
DNAJA1,0.7996086580016458,0.018038404662615193,0.8912731100960003
AKT1,0.026884911165883915,0.2791986804979132,0.1178753646971549
UQCRC1,0.632402489796392,0.027251534496496532,0.7815267280167629
HIBADH,0.0030080414209911134,0.5220840615529667,0.03211526575940512
ATIC,0.30746918764147185,-0.04933352537511482,0.5117421211457097
HNRNPH3,0.8845653200910741,-0.02384081266228577,0.9356888135786107
YWHAB,0.22997701961221217,-0.13088605739907422,0.43180167992706736
STIP1,0.20829892102402445,-0.1254918894944943,0.4047056645765614
S100A11,0.13988454311019377,0.5626525646778404,0.3158851062276303
PRDX2,0.03728896989593819,-0.30738072375264025,0.1412441329275711
DCTD,0.0009179127451119073,1.5987425674336642,0.015059955301617108
RPL9,0.23022764799168124,-0.1916112380965984,0.4318999287905958
